;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000009524_90_90;ENST00000379245_90_90:ENSCAFT00000009525_90_90:ENSMUST00000070039_90_90:ENST00000405912_90_90:ENSMUST00000112487_90_90;0.815:0.914:0.888:0.738:0.9740000000000001
1;ENSCAFT00000009525_90_90;ENST00000379245_90_90:ENSMUST00000070039_90_90:ENST00000405912_90_90:ENSMUST00000112487_90_90:ENSCAFT00000009524_90_90;0.738:0.97:0.797:0.888:0.914
2;ENST00000305852_90_90;ENST00000441005_90_90;0.731
3;ENST00000357996_90_90;;
4;ENST00000379245_90_90;ENSCAFT00000009525_90_90:ENSMUST00000070039_90_90:ENST00000405912_90_90:ENSMUST00000112487_90_90:ENSCAFT00000009524_90_90;0.738:0.716:0.915:0.792:0.815
5;ENST00000405912_90_90;ENST00000379245_90_90:ENSCAFT00000009525_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90:ENSCAFT00000009524_90_90;0.915:0.797:0.773:0.716:0.738
6;ENST00000413938_90_90;;
7;ENST00000414288_90_90;;
8;ENST00000432869_90_90;;
9;ENST00000441005_90_90;ENST00000305852_90_90;0.731
10;ENST00000451623_90_90;;
11;ENSMUST00000070039_90_90;ENST00000379245_90_90:ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENSMUST00000112487_90_90:ENSCAFT00000009524_90_90;0.716:0.97:0.773:0.9109999999999999:0.888
12;ENSMUST00000112487_90_90;ENST00000379245_90_90:ENSCAFT00000009525_90_90:ENSMUST00000070039_90_90:ENST00000405912_90_90:ENSCAFT00000009524_90_90;0.792:0.888:0.9109999999999999:0.716:0.9740000000000001
