id_transcript;id_gene
ENSCAFT00000028257_90_90;ENSCAFG00000017811_90
ENST00000422393_90_90;ENSG00000123560_90
ENST00000433491_90_90;ENSG00000123560_90
ENST00000434483_90_90;ENSG00000123560_90
ENST00000443502_90_90;ENSG00000123560_90
ENST00000455268_90_90;ENSG00000123560_90
ENST00000494475_90_90;ENSG00000123560_90
ENST00000612423_90_90;ENSG00000123560_90
ENST00000619236_90_90;ENSG00000123560_90
ENST00000621218_90_90;ENSG00000123560_90
ENSMUST00000033800_90_90;ENSMUSG00000031425_90
ENSMUST00000113085_90_90;ENSMUSG00000031425_90
