;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000031843_90_90;;
1;ENST00000372554_90_90;ENSMUST00000113621_90_90:ENST00000417224_90_90:ENSMUST00000100215_90_90;0.919:0.99:0.91
2;ENST00000372559_90_90;ENST00000372564_90_90:ENSMUST00000028214_90_90;1.0:0.917
3;ENST00000372564_90_90;ENSMUST00000028214_90_90:ENST00000372559_90_90;0.917:1.0
4;ENST00000416230_90_90;ENST00000425236_90_90;0.41600000000000004
5;ENST00000416629_90_90;ENSMUST00000163668_90_90:ENSMUST00000113620_90_90;0.902:0.9129999999999999
6;ENST00000417224_90_90;ENSMUST00000113621_90_90:ENST00000372554_90_90:ENSMUST00000100215_90_90;0.91:0.99:0.9179999999999999
7;ENST00000425236_90_90;ENST00000416230_90_90;0.41600000000000004
8;ENST00000455407_90_90;;
9;ENSMUST00000028214_90_90;ENST00000372564_90_90:ENST00000372559_90_90;0.917:0.917
10;ENSMUST00000100215_90_90;ENSMUST00000113621_90_90:ENST00000417224_90_90:ENST00000372554_90_90;0.99:0.9179999999999999:0.91
11;ENSMUST00000113620_90_90;ENST00000416629_90_90:ENSMUST00000163668_90_90;0.9129999999999999:0.987
12;ENSMUST00000113621_90_90;ENST00000417224_90_90:ENST00000372554_90_90:ENSMUST00000100215_90_90;0.91:0.919:0.99
13;ENSMUST00000163668_90_90;ENST00000416629_90_90:ENSMUST00000113620_90_90;0.902:0.987
