id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript10_ENSHGLG00100003156;transcript17_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript0_ENSMUNG00000002391|1.0&transcript21_ENSMUNG00000002391|1.0&transcript0_ENSPNYG00000024266|1.0&transcript0_ENSXMAG00000026005|1.0;transcript0_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0;0
transcript17_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript22_ENSAPOG00000023408|1.0;transcript21_ENSHGLG00100006079|1.0;0
transcript20_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00100003156|1.0;transcript13_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0;transcript21_ENSHGLG00100006079|1.0;0
transcript13_ENSHGLG00000019563;transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript12_ENSAPOG00000023408|1.0&transcript22_ENSAPOG00000023408|1.0;transcript21_ENSHGLG00100006079|1.0;0
transcript17_ENSHGLG00000019563;transcript13_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0;transcript0_ENSMUNG00000002391|1.0&transcript21_ENSMUNG00000002391|1.0&transcript22_ENSAPOG00000023408|1.0&transcript0_ENSPNYG00000024266|1.0&transcript0_ENSXMAG00000026005|1.0;transcript0_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0;0
transcript25_ENSHGLG00000019563;transcript13_ENSHGLG00000019563|1.0&transcript17_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript0_ENSMUNG00000002391|1.0&transcript21_ENSMUNG00000002391|1.0&transcript0_ENSPNYG00000024266|1.0&transcript0_ENSXMAG00000026005|1.0;transcript0_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0;0
transcript0_ENSHGLG00100006079;null;transcript10_ENSAPOG00000016134|1.0&transcript12_ENSAPOG00000023408|1.0;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0;0
transcript13_ENSHGLG00100006079;transcript20_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0;transcript21_ENSMUNG00000002391|0.812&transcript22_ENSAPOG00000023408|0.727;null;0
transcript20_ENSHGLG00100006079;transcript13_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0;transcript22_ENSAPOG00000023408|0.727;null;0
transcript21_ENSHGLG00100006079;transcript13_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0;null;transcript17_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0&transcript13_ENSHGLG00000019563|1.0;0
transcript22_ENSHGLG00100006079;transcript13_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0;0
transcript0_ENSMUNG00000002391;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0&transcript10_ENSAPOG00000016134|1.0&transcript12_ENSAPOG00000023408|1.0&transcript0_ENSXMAG00000026005|1.0;null;0
transcript21_ENSMUNG00000002391;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00100006079|0.812&transcript22_ENSAPOG00000023408|1.0;null;0
transcript22_ENSMUNG00000002391;null;transcript12_ENSAPOG00000016134|1.0&transcript12_ENSAPOG00000023408|1.0;null;0
transcript8_ENSAPOG00000016134;null;null;transcript12_ENSAPOG00000023408|1.0;0
transcript10_ENSAPOG00000016134;null;transcript0_ENSHGLG00100006079|1.0&transcript0_ENSMUNG00000002391|1.0&transcript0_ENSPNYG00000024266|1.0&transcript0_ENSXMAG00000026005|1.0;transcript12_ENSAPOG00000023408|1.0;0
transcript12_ENSAPOG00000016134;null;transcript22_ENSMUNG00000002391|1.0;null;0
transcript12_ENSAPOG00000023408;null;transcript13_ENSHGLG00000019563|1.0&transcript0_ENSHGLG00100006079|1.0&transcript0_ENSMUNG00000002391|1.0&transcript22_ENSMUNG00000002391|1.0;transcript8_ENSAPOG00000016134|1.0&transcript10_ENSAPOG00000016134|1.0;0
transcript22_ENSAPOG00000023408;null;transcript17_ENSHGLG00100003156|1.0&transcript13_ENSHGLG00000019563|1.0&transcript17_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00100006079|0.727&transcript20_ENSHGLG00100006079|0.727&transcript21_ENSMUNG00000002391|1.0;null;0
transcript0_ENSPNYG00000024266;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0&transcript10_ENSAPOG00000016134|1.0;null;0
transcript0_ENSXMAG00000026005;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0&transcript0_ENSMUNG00000002391|1.0&transcript10_ENSAPOG00000016134|1.0;null;0
transcript26_ENSHGLG00000019563;null;null;null;1
transcript17_ENSAPOG00000016134;null;transcript27_ENSHGLG00000019563|1.0;null;2
transcript27_ENSHGLG00000019563;null;transcript17_ENSAPOG00000016134|1.0;null;2
transcript20_ENSAPOG00000016134;null;null;null;3
transcript7_ENSAPOG00000023408;null;null;null;4
transcript23_ENSAPOG00000023408;null;null;null;5
transcript24_ENSAPOG00000023408;null;null;null;6
