nucHom;degHom;tsm
1.0;1.0;1.0
0.893;0.75;0.822
1.0;1.0;1.0
1.0;1.0;1.0
0.693;0.75;0.722
0.893;0.75;0.822
0.893;0.75;0.822
1.0;1.0;1.0
0.893;0.75;0.822
0.893;0.75;0.822
0.585;0.5;0.542
1.0;1.0;1.0
1.0;1.0;1.0
0.893;0.75;0.822
1.0;1.0;1.0
1.0;1.0;1.0
0.693;0.75;0.722
0.893;0.75;0.822
1.0;1.0;1.0
0.893;0.75;0.822
1.0;1.0;1.0
1.0;1.0;1.0
0.693;0.75;0.722
0.893;0.75;0.822
0.693;0.75;0.722
0.585;0.5;0.542
0.693;0.75;0.722
0.693;0.75;0.722
1.0;1.0;1.0
0.585;0.5;0.542
0.893;0.75;0.822
1.0;1.0;1.0
0.893;0.75;0.822
0.893;0.75;0.822
0.585;0.5;0.542
1.0;1.0;1.0
