;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000015963_90_90;ENSMUST00000034141_90_90:ENST00000285737_90_90;0.9440000000000001:0.895
1;ENST00000285737_90_90;ENSCAFT00000015963_90_90:ENSMUST00000034141_90_90;0.895:0.9440000000000001
2;ENST00000416006_90_90;ENSMUST00000155433_90_90;0.8240000000000001
3;ENST00000535754_90_90;;
4;ENST00000565867_90_90;;
5;ENST00000566755_90_90;;
6;ENST00000570174_90_90;;
7;ENSMUST00000034141_90_90;ENSCAFT00000015963_90_90:ENST00000285737_90_90;0.9440000000000001:0.9440000000000001
8;ENSMUST00000121673_90_90;ENSMUST00000163987_90_90;1.0
9;ENSMUST00000122188_90_90;;
10;ENSMUST00000155433_90_90;ENST00000416006_90_90;0.8240000000000001
11;ENSMUST00000163987_90_90;ENSMUST00000121673_90_90;1.0
