id_transcript;id_transcript;orthologs
ENSCAFT00000031829_90_90;ENSCAFT00000031829_90_90;null
ENST00000327812_90_90;ENST00000327812_90_90;ENSMUST00000137248_90_90
ENST00000372546_90_90;ENST00000372546_90_90;ENSMUST00000028209_90_90
ENST00000406974_90_90;ENST00000406974_90_90;ENSMUST00000113612_90_90
ENST00000412363_90_90;ENST00000412363_90_90;ENSMUST00000155196_90_90
ENSMUST00000028209_90_90;ENSMUST00000028209_90_90;ENST00000372546_90_90
ENSMUST00000113612_90_90;ENSMUST00000113612_90_90;ENST00000406974_90_90
ENSMUST00000123202_90_90;ENSMUST00000123202_90_90;null
ENSMUST00000137248_90_90;ENSMUST00000137248_90_90;ENST00000327812_90_90
ENSMUST00000155196_90_90;ENSMUST00000155196_90_90;ENST00000412363_90_90
