id_transcript;block_sequence
ENSCAFT00000029427_90_90;0.1.2.3.4.5.6.7.8.9.12.13.14.15.17.18
ENST00000361219_90_90;0.1.2.3.4.5.6.7.8.14.15.16.17.18
ENST00000370990_90_90;0.1.2.3.4.5.7.8.9.12.13.14.15.16.17.18
ENST00000370994_90_90;0.1.2.3.4.5.7.8.14.15.16.17.18
ENST00000370995_90_90;0.1.2.3.4.5.6.7.8.9.12.13.14.15.16.17.18
ENSMUST00000042990_90_90;0.1.2.3.4.5.6.7.8.11.12.13.14.15.17.18
ENSMUST00000203077_90_90;0.1.2.3.4.5.6.7.8.14.15.17.18
ENSMUST00000203233_90_90;0.1.2.3.14
ENSMUST00000203436_90_90;0.1.2.3.4.5.7.8.11.12.13.14.15.17.18
ENSMUST00000204034_90_90;1.2.3.4.5.7.8.9.10.11.12
ENSMUST00000204135_90_90;2.14
ENSMUST00000204293_90_90;0.1.2.3.4.5.7.8.14.15.17.18
ENSMUST00000204294_90_90;0.1.2.3.4.18
ENSMUST00000205091_90_90;0.1.2.7
ENSMUST00000205106_90_90;0.1.2.3.4.5.14.15.17.18
