id_transcript;block_sequence
ENSCAFT00000023420_90_90;0.1.2.3.5.6.7.8.9.10.12.13.14.17.18.19.20.21.22.23.24.27.29.30
ENST00000319770_90_90;0.1.2.4.5.6.7.8.9.10.12.13.16.17.18.21.22.23.24.26.27.30
ENST00000355772_90_90;0.8.9.10.12.13.16.17.18.21.22.23.24.26.27.30
ENST00000361959_90_90;0.1.2.4.5.6.7.8.9.10.12.13.16.17.18.19.20.21.22.23.24.26.27.30
ENST00000396801_90_90;0.1.2.4.5.6.7.8.9.10.12.13.16.17.18.19.20.21.22.23.24.26.27.30
ENST00000417772_90_90;0.1.2.4.5.6.7.8.9.10.12.13.14.15.16.17.18.19
ENST00000436774_90_90;0.4.5.6.7.8.9.10.12.13.16.17
ENST00000535485_90_90;0.4.5.6.7.8.9
ENST00000538829_90_90;0.1.2.4.5
ENST00000540915_90_90;0.1.2.4.5.6.7.8.9.10.12
ENST00000542351_90_90;0.1.2.3
ENST00000544482_90_90;0.1
ENST00000545946_90_90;22.24.26.27.30
ENSMUST00000046064_90_90;0.1.2.3.5.6.7.8.9.10.11.12.13.14.15.16.17.18.21.22.23.24.25.26.27.28.29.30
ENSMUST00000054553_90_90;0.8.9.10.11.12.13.16.17.18.21.22.23.24.25.26.27.28.29.30
ENSMUST00000084275_90_90;0.1.2.3.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30
ENSMUST00000088308_90_90;0.1.2.3.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30
ENSMUST00000112424_90_90;0.3.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30
ENSMUST00000112425_90_90;0.1.2.3.5.6.7.8.9.10.11.12.13.16.17.18.21.22.23.24.25.26.27.28.29.30
ENSMUST00000112427_90_90;0.1.2.3.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30
ENSMUST00000112428_90_90;0.1.2.3.5.6.7.8.9.10.11.12.13.14.15.16.17.18.21.22.23.24.25.26.27.28.29.30
ENSMUST00000152752_90_90;0.7.8
