id_transcript;block_sequence
ENSCAFT00000025827_90_90;0.1.6.7.8.9.10.11.12.13.14.15
ENST00000254322_90_90;0.3.5.6.7.8.9.10.11.12.13.14.15
ENST00000396969_90_90;7.8.9.10.11.12.13.14.15
ENST00000594099_90_90;7.8.9.10
ENST00000595139_90_90;2.3.5.6.7.8.9.10.11.12.13
ENST00000595992_90_90;7.8.9.10.11
ENST00000596075_90_90;7
ENST00000596853_90_90;7.8.9.10.11.12
ENST00000598235_90_90;7.8.9.10.11.12.13.14
ENST00000598692_90_90;7.8
ENST00000601533_90_90;7.8.9
ENSMUST00000005620_90_90;0.4.5.6.7.8.9.10.11.12.13.14.15
ENSMUST00000212300_90_90;7.8.9.10.11.12.13.14.15
