id_transcript;id_transcript;orthologs
ENSCAFT00000037573_90_90;ENSCAFT00000037573_90_90;ENST00000382099_90_90:ENSMUST00000172302_90_90
ENSCAFT00000037581_90_90;ENSCAFT00000037581_90_90;ENST00000382100_90_90:ENSMUST00000167487_90_90
ENST00000382096_90_90;ENST00000382096_90_90;ENSMUST00000164746_90_90
ENST00000382099_90_90;ENST00000382099_90_90;ENSCAFT00000037573_90_90:ENSMUST00000172302_90_90
ENST00000382100_90_90;ENST00000382100_90_90;ENSCAFT00000037581_90_90:ENSMUST00000167487_90_90
ENSMUST00000025866_90_90;ENSMUST00000025866_90_90;null
ENSMUST00000047645_90_90;ENSMUST00000047645_90_90;null
ENSMUST00000164746_90_90;ENSMUST00000164746_90_90;ENST00000382096_90_90
ENSMUST00000165761_90_90;ENSMUST00000165761_90_90;null
ENSMUST00000167487_90_90;ENSMUST00000167487_90_90;ENSCAFT00000037581_90_90:ENST00000382100_90_90
ENSMUST00000172302_90_90;ENSMUST00000172302_90_90;ENSCAFT00000037573_90_90:ENST00000382099_90_90
