id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript6_ENSPCIG00000036398;null;null;null;0
transcript7_ENSPCIG00000036398;null;null;null;1
transcript7_ENSMUNG00000007775;null;null;null;2
transcript16_ENSMUNG00000002377;null;null;transcript23_ENSMUNG00000007775|1.0&transcript16_ENSMUNG00000007775|1.0;3
transcript23_ENSMUNG00000007775;transcript16_ENSMUNG00000007775|1.0;null;transcript16_ENSMUNG00000002377|1.0;3
transcript16_ENSMUNG00000007775;transcript23_ENSMUNG00000007775|1.0;null;transcript16_ENSMUNG00000002377|1.0;3
transcript10_ENSMUNG00000002391;null;transcript10_ENSXMAG00000026005|1.0;null;4
transcript10_ENSXMAG00000026005;null;transcript10_ENSMUNG00000002391|1.0;null;4
transcript2_ENSHGLG00100006079;null;transcript2_ENSXMAG00000026005|1.0&transcript9_ENSXMAG00000026005|1.0;null;5
transcript2_ENSXMAG00000026005;transcript9_ENSXMAG00000026005|1.0;transcript2_ENSHGLG00100006079|1.0;null;5
transcript9_ENSXMAG00000026005;transcript2_ENSXMAG00000026005|1.0;transcript2_ENSHGLG00100006079|1.0;null;5
transcript8_ENSHGLG00100006079;null;transcript8_ENSXMAG00000026005|1.0;null;6
transcript8_ENSXMAG00000026005;null;transcript8_ENSHGLG00100006079|1.0;null;6
transcript7_ENSXMAG00000026005;null;null;null;7
