;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000002501_90_90;ENST00000409208_90_90:ENSMUST00000113265_90_90:ENSMUST00000113262_90_90:ENST00000373063_90_90;0.966:0.856:0.885:0.932
1;ENST00000307972_90_90;ENSMUST00000113263_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENSMUST00000097311_90_90;0.836:0.965:1.0:0.863
2;ENST00000373057_90_90;ENSMUST00000113263_90_90:ENST00000373060_90_90:ENST00000307972_90_90:ENSMUST00000097311_90_90;0.856:0.965:0.965:0.836
3;ENST00000373060_90_90;ENSMUST00000113263_90_90:ENST00000373057_90_90:ENST00000307972_90_90:ENSMUST00000097311_90_90;0.836:0.965:1.0:0.863
4;ENST00000373063_90_90;ENST00000409208_90_90:ENSMUST00000113265_90_90:ENSMUST00000113262_90_90:ENSCAFT00000002501_90_90;0.9640000000000001:0.848:0.828:0.932
5;ENST00000409208_90_90;ENSMUST00000113265_90_90:ENSMUST00000113262_90_90:ENSCAFT00000002501_90_90:ENST00000373063_90_90;0.828:0.856:0.966:0.9640000000000001
6;ENST00000451305_90_90;;
7;ENSMUST00000097311_90_90;ENSMUST00000113263_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENST00000307972_90_90;0.97:0.836:0.863:0.863
8;ENSMUST00000113262_90_90;ENST00000409208_90_90:ENSMUST00000113265_90_90:ENSCAFT00000002501_90_90:ENST00000373063_90_90;0.856:0.97:0.885:0.828
9;ENSMUST00000113263_90_90;ENST00000373057_90_90:ENST00000373060_90_90:ENST00000307972_90_90:ENSMUST00000097311_90_90;0.856:0.836:0.836:0.97
10;ENSMUST00000113265_90_90;ENST00000409208_90_90:ENSMUST00000113262_90_90:ENSCAFT00000002501_90_90:ENST00000373063_90_90;0.828:0.97:0.856:0.848
