id_transcript;block_sequence
ENSCAFT00000048684_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.17.18.19.20.21.23.25.26.27.28
ENST00000335135_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.15.18.19.20.21.23.25.26.27.28
ENST00000526716_90_90;19.20.21.23.25
ENST00000526974_90_90;0.1.2.3.4.5
ENST00000528027_90_90;0.1.2.3.4.5.6.7.8.9.10
ENST00000528712_90_90;19.20.21.23.25.26.27.28
ENST00000532059_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.15.16.17.18.19.20.21.23.25.26.27.28
ENST00000532977_90_90;0.1.2.3.4
ENST00000622443_90_90;0.2.3.4.5.6.8.10.11.12.13.15.18.19.20.21.23.25.26.27.28
ENSMUST00000067417_90_90;0.1.2.3.4.5.6.7.8.9.10.11.13.14.16.17.18.19.21.22.23.24.25.26.28
ENSMUST00000118022_90_90;0.1.2.3.4.5.6.7.8.9.10.11.13.14.18.19.21.22.23.24.25.26.28
ENSMUST00000121312_90_90;19.21.22.23.24.25.26.28
ENSMUST00000132122_90_90;0.1.2.3
ENSMUST00000137244_90_90;0.1.2
ENSMUST00000156782_90_90;0.1.2
