id_transcript;id_transcript;block_sequence
ENSCAFT00000003676_90_90;ENSCAFT00000003676_90_90;0.5.6.8.9.10.11.12.13.14.15.16.17.18.21.22.23.24
ENST00000242066_90_90;ENST00000242066_90_90;0.5.6.9.10.11.12.13.14.15.16.17.18.19.22.23.24
ENST00000399357_90_90;ENST00000399357_90_90;7.8.9.10.13.14.15.16.17.18.19.22.23.24
ENST00000403527_90_90;ENST00000403527_90_90;7.8.9.10.11.12.13.14.15.16.17.18.19.22.23.24
ENST00000403685_90_90;ENST00000403685_90_90;0.5.6.9.10.11.12.13.14.15.16.17.18.19.22.23.24
ENST00000405192_90_90;ENST00000405192_90_90;0.5.6.8.9.10.11.12.13.14.15.18.19.22.23.24
ENST00000405218_90_90;ENST00000405218_90_90;0.5.6.8.9.10.11.12.13.14.15.16.17.18.19.22.23.24
ENST00000405358_90_90;ENST00000405358_90_90;2.3.4.5.6.8.9.10.11.12.13.14.15.16.17.18.19.22.23.24
ENST00000420159_90_90;ENST00000420159_90_90;7.9.10.11.12.13.14.15.16.17.18.19.22.23.24
ENST00000421381_90_90;ENST00000421381_90_90;0.5.6.8.9.10.11
ENST00000430479_90_90;ENST00000430479_90_90;0.5.6.8.9.10.11.12.13.14.15.16.17.18.19.22.23.24
ENST00000431887_90_90;ENST00000431887_90_90;0.5.6.8.9
ENST00000433547_90_90;ENST00000433547_90_90;0.5
ENST00000438956_90_90;ENST00000438956_90_90;7.9.10.11.12.13.14.15.16.17.18.19.22.23
ENST00000443137_90_90;ENST00000443137_90_90;0.5.6.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22
ENST00000443608_90_90;ENST00000443608_90_90;7.8.9.10.13.14.15.16
ENSMUST00000095767_90_90;ENSMUST00000095767_90_90;0.5.6.8.9.10.11.12.13.14.15.16.17.18.21.22.23.24
ENSMUST00000159334_90_90;ENSMUST00000159334_90_90;7.8.9.10.11.12.13.14.15.16.17.18.21.22.23.24
ENSMUST00000160244_90_90;ENSMUST00000160244_90_90;0.5.6.8.9.10.11.12.13.14.15.18.21.22.23.24
ENSMUST00000160701_90_90;ENSMUST00000160701_90_90;7.8.9.10.13.14.15.16.17.18.21.22.23.24
ENSMUST00000160856_90_90;ENSMUST00000160856_90_90;0.5.6.9.10.11.12.13.14.15.16.17.18.21.22.23.24
ENSMUST00000160996_90_90;ENSMUST00000160996_90_90;0.5.6.9.10.11.12.13.14
ENSMUST00000161164_90_90;ENSMUST00000161164_90_90;0.5
ENSMUST00000161513_90_90;ENSMUST00000161513_90_90;1.2.4.5.6.8.9.10.11.12.13
ENSMUST00000161980_90_90;ENSMUST00000161980_90_90;7.9.10.11.12.13.14.15.16.17.18.21.22.23.24
ENSMUST00000162563_90_90;ENSMUST00000162563_90_90;0.5.6.8.9.10.11.12.13.14.15.16.17.18.21.22.23.24
