nucHom;degHom;tsm
1.0;1.0;1.0
1.0;0.909;0.955
0.101;0.273;0.187
0.176;0.364;0.27
0.081;0.182;0.132
0.08;0.091;0.085
1.0;0.909;0.955
1.0;1.0;1.0
1.0;1.0;1.0
1.0;0.909;0.955
1.0;1.0;1.0
0.101;0.25;0.175
0.177;0.455;0.316
0.079;0.077;0.078
0.08;0.083;0.082
0.994;0.917;0.956
1.0;0.909;0.955
0.994;0.833;0.913
0.101;0.273;0.187
0.101;0.25;0.175
1.0;1.0;1.0
0.057;0.125;0.091
0.0;0.0;0.0
0.0;0.0;0.0
0.1;0.231;0.166
0.101;0.273;0.187
0.101;0.25;0.175
0.176;0.364;0.27
0.177;0.455;0.316
0.057;0.125;0.091
1.0;1.0;1.0
0.431;0.143;0.287
0.448;0.167;0.307
0.176;0.417;0.296
0.176;0.364;0.27
0.175;0.333;0.254
0.081;0.182;0.132
0.079;0.077;0.078
0.0;0.0;0.0
0.431;0.143;0.287
1.0;1.0;1.0
0.867;0.25;0.558
0.079;0.071;0.075
0.081;0.182;0.132
0.08;0.167;0.123
0.08;0.091;0.085
0.08;0.083;0.082
0.0;0.0;0.0
0.448;0.167;0.307
0.867;0.25;0.558
1.0;1.0;1.0
0.08;0.077;0.079
0.08;0.091;0.085
0.08;0.083;0.082
1.0;0.909;0.955
0.994;0.917;0.956
0.1;0.231;0.166
0.176;0.417;0.296
0.079;0.071;0.075
0.08;0.077;0.079
1.0;1.0;1.0
0.994;0.833;0.913
1.0;0.917;0.959
1.0;1.0;1.0
1.0;0.909;0.955
0.101;0.273;0.187
0.176;0.364;0.27
0.081;0.182;0.132
0.08;0.091;0.085
0.994;0.833;0.913
1.0;1.0;1.0
0.994;0.923;0.959
1.0;1.0;1.0
0.994;0.833;0.913
0.101;0.25;0.175
0.175;0.333;0.254
0.08;0.167;0.123
0.08;0.083;0.082
1.0;0.917;0.959
0.994;0.923;0.959
1.0;1.0;1.0
