id_transcript;id_gene
ENSCAFT00000023990_90_90;ENSCAFG00000015104_90
ENST00000220429_90_90;ENSG00000104064_90
ENST00000359031_90_90;ENSG00000104064_90
ENST00000380877_90_90;ENSG00000104064_90
ENST00000396464_90_90;ENSG00000104064_90
ENST00000429662_90_90;ENSG00000104064_90
ENST00000543881_90_90;ENSG00000104064_90
ENST00000558335_90_90;ENSG00000104064_90
ENST00000558970_90_90;ENSG00000104064_90
ENST00000560825_90_90;ENSG00000104064_90
ENST00000561010_90_90;ENSG00000104064_90
ENSMUST00000039978_90_90;ENSMUSG00000027361_90
ENSMUST00000089745_90_90;ENSMUSG00000027361_90
ENSMUST00000103226_90_90;ENSMUSG00000027361_90
ENSMUST00000103227_90_90;ENSMUSG00000027361_90
ENSMUST00000110424_90_90;ENSMUSG00000027361_90
ENSMUST00000110425_90_90;ENSMUSG00000027361_90
ENSMUST00000124972_90_90;ENSMUSG00000027361_90
ENSMUST00000137335_90_90;ENSMUSG00000027361_90
