id_transcript;id_gene
ENSCAFT00000006783_90_90;ENSCAFG00000004226_90
ENST00000263280_90_90;ENSG00000090372_90
ENST00000391910_90_90;ENSG00000090372_90
ENST00000435164_90_90;ENSG00000090372_90
ENST00000539396_90_90;ENSG00000090372_90
ENST00000593979_90_90;ENSG00000090372_90
ENST00000594287_90_90;ENSG00000090372_90
ENST00000594704_90_90;ENSG00000090372_90
ENST00000596012_90_90;ENSG00000090372_90
ENST00000597021_90_90;ENSG00000090372_90
ENST00000597063_90_90;ENSG00000090372_90
ENST00000600358_90_90;ENSG00000090372_90
ENST00000600615_90_90;ENSG00000090372_90
ENSMUST00000019220_90_90;ENSMUSG00000030374_90
ENSMUST00000108495_90_90;ENSMUSG00000030374_90
ENSMUST00000184280_90_90;ENSMUSG00000030374_90
ENSMUST00000184694_90_90;ENSMUSG00000030374_90
ENSMUST00000184708_90_90;ENSMUSG00000030374_90
ENSMUST00000185011_90_90;ENSMUSG00000030374_90
