nucHom;degHom;tsm
1.0;1.0;1.0
0.68;0.882;0.781
0.999;0.941;0.97
0.367;0.529;0.448
0.284;0.294;0.289
0.025;0.059;0.042
0.108;0.235;0.171
0.153;0.235;0.194
0.152;0.176;0.164
0.68;0.882;0.781
0.213;0.176;0.195
0.234;0.353;0.293
0.121;0.118;0.119
0.082;0.176;0.129
0.411;0.412;0.411
0.681;0.941;0.811
0.681;0.941;0.811
0.283;0.294;0.288
0.508;0.706;0.607
1.0;1.0;1.0
0.025;0.059;0.042
0.025;0.059;0.042
0.68;0.882;0.781
1.0;1.0;1.0
0.516;0.762;0.639
0.493;0.455;0.474
0.283;0.286;0.284
0.279;0.19;0.235
0.193;0.25;0.222
0.151;0.143;0.147
0.14;0.143;0.142
1.0;1.0;1.0
0.213;0.15;0.181
0.553;0.5;0.526
0.115;0.095;0.105
0.401;0.35;0.376
0.412;0.4;0.406
0.999;0.95;0.974
0.999;0.95;0.974
0.282;0.2;0.241
0.507;0.55;0.528
0.515;0.714;0.615
0.279;0.2;0.24
0.164;0.095;0.13
0.999;0.941;0.97
0.516;0.762;0.639
1.0;1.0;1.0
0.31;0.45;0.38
0.283;0.333;0.308
0.02;0.048;0.034
0.1;0.222;0.161
0.151;0.167;0.159
0.14;0.167;0.154
0.516;0.762;0.639
0.213;0.176;0.195
0.177;0.286;0.231
0.115;0.111;0.113
0.062;0.143;0.102
0.412;0.471;0.442
0.515;0.714;0.615
0.515;0.714;0.615
0.282;0.235;0.258
0.507;0.647;0.577
0.999;0.941;0.97
0.02;0.05;0.035
0.021;0.053;0.037
0.367;0.529;0.448
0.493;0.455;0.474
0.31;0.45;0.38
1.0;1.0;1.0
0.0;0.0;0.0
0.29;0.214;0.252
0.17;0.308;0.239
0.0;0.0;0.0
0.0;0.0;0.0
0.493;0.455;0.474
0.189;0.071;0.13
0.522;0.467;0.495
0.0;0.0;0.0
0.313;0.267;0.29
0.152;0.111;0.132
0.493;0.455;0.474
0.493;0.455;0.474
0.17;0.062;0.116
0.475;0.412;0.444
0.31;0.45;0.38
0.29;0.214;0.252
0.379;0.333;0.356
0.284;0.294;0.289
0.283;0.286;0.284
0.283;0.333;0.308
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.514;0.375;0.445
0.4;0.375;0.388
0.283;0.286;0.284
0.142;0.111;0.127
0.0;0.0;0.0
0.349;0.25;0.299
0.0;0.0;0.0
0.678;0.667;0.673
0.284;0.25;0.267
0.284;0.25;0.267
0.305;0.25;0.277
0.21;0.214;0.212
0.284;0.294;0.289
0.0;0.0;0.0
0.0;0.0;0.0
0.025;0.059;0.042
0.279;0.19;0.235
0.02;0.048;0.034
0.29;0.214;0.252
0.0;0.0;0.0
1.0;1.0;1.0
0.282;0.25;0.266
0.0;0.0;0.0
0.0;0.0;0.0
0.279;0.19;0.235
0.0;0.0;0.0
0.496;0.364;0.43
0.0;0.0;0.0
0.673;0.5;0.587
0.0;0.0;0.0
0.279;0.19;0.235
0.279;0.19;0.235
0.0;0.0;0.0
0.0;0.0;0.0
0.02;0.048;0.034
1.0;1.0;1.0
0.596;0.5;0.548
0.108;0.235;0.171
0.193;0.25;0.222
0.1;0.222;0.161
0.17;0.308;0.239
0.0;0.0;0.0
0.282;0.25;0.266
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.193;0.25;0.222
0.0;0.0;0.0
0.349;0.5;0.424
0.0;0.0;0.0
0.39;0.5;0.445
0.0;0.0;0.0
0.193;0.25;0.222
0.193;0.25;0.222
0.0;0.0;0.0
0.132;0.133;0.133
0.1;0.222;0.161
0.282;0.25;0.266
0.068;0.125;0.097
0.153;0.235;0.194
0.151;0.143;0.147
0.151;0.167;0.159
0.0;0.0;0.0
0.514;0.375;0.445
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.636;0.6;0.618
0.151;0.143;0.147
0.0;0.0;0.0
0.0;0.0;0.0
0.59;0.4;0.495
0.0;0.0;0.0
0.367;0.333;0.35
0.153;0.2;0.176
0.153;0.2;0.176
0.002;0.125;0.064
0.009;0.143;0.076
0.153;0.235;0.194
0.0;0.0;0.0
0.0;0.0;0.0
0.152;0.176;0.164
0.14;0.143;0.142
0.14;0.167;0.154
0.0;0.0;0.0
0.4;0.375;0.388
0.0;0.0;0.0
0.0;0.0;0.0
0.636;0.6;0.618
1.0;1.0;1.0
0.14;0.143;0.142
0.0;0.0;0.0
0.0;0.0;0.0
0.417;0.4;0.408
0.0;0.0;0.0
0.304;0.333;0.319
0.152;0.15;0.151
0.152;0.15;0.151
0.0;0.0;0.0
0.007;0.071;0.039
0.152;0.176;0.164
0.0;0.0;0.0
0.0;0.0;0.0
0.68;0.882;0.781
1.0;1.0;1.0
0.516;0.762;0.639
0.493;0.455;0.474
0.283;0.286;0.284
0.279;0.19;0.235
0.193;0.25;0.222
0.151;0.143;0.147
0.14;0.143;0.142
1.0;1.0;1.0
0.213;0.15;0.181
0.553;0.5;0.526
0.115;0.095;0.105
0.401;0.35;0.376
0.412;0.4;0.406
0.999;0.95;0.974
0.999;0.95;0.974
0.282;0.2;0.241
0.507;0.55;0.528
0.515;0.714;0.615
0.279;0.2;0.24
0.164;0.095;0.13
0.213;0.176;0.195
0.213;0.15;0.181
0.213;0.176;0.195
0.189;0.071;0.13
0.142;0.111;0.127
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.213;0.15;0.181
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.112;0.1;0.106
0.213;0.15;0.181
0.213;0.15;0.181
0.751;0.6;0.675
0.419;0.25;0.335
0.213;0.176;0.195
0.0;0.0;0.0
0.0;0.0;0.0
0.234;0.353;0.293
0.553;0.5;0.526
0.177;0.286;0.231
0.522;0.467;0.495
0.0;0.0;0.0
0.496;0.364;0.43
0.349;0.5;0.424
0.0;0.0;0.0
0.0;0.0;0.0
0.553;0.5;0.526
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.726;0.7;0.713
0.138;0.059;0.099
0.553;0.5;0.526
0.553;0.5;0.526
0.0;0.0;0.0
0.243;0.222;0.232
0.177;0.286;0.231
0.496;0.364;0.43
0.288;0.167;0.227
0.121;0.118;0.119
0.115;0.095;0.105
0.115;0.111;0.113
0.0;0.0;0.0
0.349;0.25;0.299
0.0;0.0;0.0
0.0;0.0;0.0
0.59;0.4;0.495
0.417;0.4;0.408
0.115;0.095;0.105
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.26;0.222;0.241
0.121;0.1;0.111
0.121;0.1;0.111
0.0;0.0;0.0
0.008;0.077;0.042
0.121;0.118;0.119
0.0;0.0;0.0
0.0;0.0;0.0
0.082;0.176;0.129
0.401;0.35;0.376
0.062;0.143;0.102
0.313;0.267;0.29
0.0;0.0;0.0
0.673;0.5;0.587
0.39;0.5;0.445
0.0;0.0;0.0
0.0;0.0;0.0
0.401;0.35;0.376
0.0;0.0;0.0
0.726;0.7;0.713
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.401;0.35;0.376
0.401;0.35;0.376
0.0;0.0;0.0
0.065;0.056;0.06
0.062;0.143;0.102
0.673;0.5;0.587
0.388;0.222;0.305
0.411;0.412;0.411
0.412;0.4;0.406
0.412;0.471;0.442
0.152;0.111;0.132
0.678;0.667;0.673
0.0;0.0;0.0
0.0;0.0;0.0
0.367;0.333;0.35
0.304;0.333;0.319
0.412;0.4;0.406
0.112;0.1;0.106
0.138;0.059;0.099
0.26;0.222;0.241
0.0;0.0;0.0
1.0;1.0;1.0
0.411;0.35;0.38
0.411;0.35;0.38
0.236;0.2;0.218
0.404;0.357;0.381
0.411;0.412;0.411
0.0;0.0;0.0
0.0;0.0;0.0
0.681;0.941;0.811
0.999;0.95;0.974
0.515;0.714;0.615
0.493;0.455;0.474
0.284;0.25;0.267
0.279;0.19;0.235
0.193;0.25;0.222
0.153;0.2;0.176
0.152;0.15;0.151
0.999;0.95;0.974
0.213;0.15;0.181
0.553;0.5;0.526
0.121;0.1;0.111
0.401;0.35;0.376
0.411;0.35;0.38
1.0;1.0;1.0
1.0;1.0;1.0
0.283;0.25;0.266
0.508;0.6;0.554
0.516;0.762;0.639
0.279;0.19;0.235
0.164;0.091;0.128
0.681;0.941;0.811
0.999;0.95;0.974
0.515;0.714;0.615
0.493;0.455;0.474
0.284;0.25;0.267
0.279;0.19;0.235
0.193;0.25;0.222
0.153;0.2;0.176
0.152;0.15;0.151
0.999;0.95;0.974
0.213;0.15;0.181
0.553;0.5;0.526
0.121;0.1;0.111
0.401;0.35;0.376
0.411;0.35;0.38
1.0;1.0;1.0
1.0;1.0;1.0
0.283;0.25;0.266
0.508;0.6;0.554
0.516;0.762;0.639
0.279;0.19;0.235
0.164;0.091;0.128
0.283;0.294;0.288
0.282;0.2;0.241
0.282;0.235;0.258
0.17;0.062;0.116
0.305;0.25;0.277
0.0;0.0;0.0
0.0;0.0;0.0
0.002;0.125;0.064
0.0;0.0;0.0
0.282;0.2;0.241
0.751;0.6;0.675
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.236;0.2;0.218
0.283;0.25;0.266
0.283;0.25;0.266
1.0;1.0;1.0
0.558;0.417;0.488
0.283;0.294;0.288
0.0;0.0;0.0
0.0;0.0;0.0
0.508;0.706;0.607
0.507;0.55;0.528
0.507;0.647;0.577
0.475;0.412;0.444
0.21;0.214;0.212
0.0;0.0;0.0
0.132;0.133;0.133
0.009;0.143;0.076
0.007;0.071;0.039
0.507;0.55;0.528
0.419;0.25;0.335
0.243;0.222;0.232
0.008;0.077;0.042
0.065;0.056;0.06
0.404;0.357;0.381
0.508;0.6;0.554
0.508;0.6;0.554
0.558;0.417;0.488
1.0;1.0;1.0
0.508;0.706;0.607
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.515;0.714;0.615
0.999;0.941;0.97
0.31;0.45;0.38
0.284;0.294;0.289
0.02;0.048;0.034
0.1;0.222;0.161
0.153;0.235;0.194
0.152;0.176;0.164
0.515;0.714;0.615
0.213;0.176;0.195
0.177;0.286;0.231
0.121;0.118;0.119
0.062;0.143;0.102
0.411;0.412;0.411
0.516;0.762;0.639
0.516;0.762;0.639
0.283;0.294;0.288
0.508;0.706;0.607
1.0;1.0;1.0
0.02;0.048;0.034
0.021;0.05;0.036
0.025;0.059;0.042
0.279;0.2;0.24
0.02;0.05;0.035
0.29;0.214;0.252
0.0;0.0;0.0
1.0;1.0;1.0
0.282;0.25;0.266
0.0;0.0;0.0
0.0;0.0;0.0
0.279;0.2;0.24
0.0;0.0;0.0
0.496;0.364;0.43
0.0;0.0;0.0
0.673;0.5;0.587
0.0;0.0;0.0
0.279;0.19;0.235
0.279;0.19;0.235
0.0;0.0;0.0
0.0;0.0;0.0
0.02;0.048;0.034
1.0;1.0;1.0
0.596;0.5;0.548
0.025;0.059;0.042
0.164;0.095;0.13
0.021;0.053;0.037
0.379;0.333;0.356
0.0;0.0;0.0
0.596;0.5;0.548
0.068;0.125;0.097
0.0;0.0;0.0
0.0;0.0;0.0
0.164;0.095;0.13
0.0;0.0;0.0
0.288;0.167;0.227
0.0;0.0;0.0
0.388;0.222;0.305
0.0;0.0;0.0
0.164;0.091;0.128
0.164;0.091;0.128
0.0;0.0;0.0
0.0;0.0;0.0
0.021;0.05;0.036
0.596;0.5;0.548
1.0;1.0;1.0
