nucHom;degHom;tsm
1.0;1.0;1.0
0.765;0.37;0.568
0.939;0.75;0.845
0.404;0.36;0.382
0.901;0.6;0.75
0.998;0.9;0.949
0.028;0.1;0.064
0.358;0.35;0.354
0.237;0.05;0.143
0.061;0.15;0.105
0.012;0.05;0.031
0.063;0.15;0.106
0.061;0.15;0.105
1.0;1.0;1.0
0.915;0.72;0.818
0.765;0.37;0.568
1.0;1.0;1.0
0.815;0.45;0.632
0.361;0.474;0.417
0.858;0.7;0.779
0.769;0.391;0.58
0.0;0.0;0.0
0.303;0.167;0.235
0.281;0.071;0.176
0.0;0.0;0.0
0.015;0.071;0.043
0.0;0.0;0.0
0.0;0.0;0.0
0.779;0.4;0.59
0.857;0.652;0.754
0.939;0.75;0.845
0.815;0.45;0.632
1.0;1.0;1.0
0.397;0.44;0.418
0.957;0.783;0.87
0.941;0.857;0.899
0.028;0.05;0.039
0.346;0.316;0.331
0.246;0.053;0.149
0.065;0.15;0.107
0.013;0.053;0.033
0.068;0.222;0.145
0.065;0.15;0.107
0.955;0.789;0.872
0.957;0.714;0.835
0.404;0.36;0.382
0.361;0.474;0.417
0.397;0.44;0.418
1.0;1.0;1.0
0.439;0.64;0.539
0.397;0.444;0.42
0.054;0.05;0.052
0.536;0.19;0.363
0.0;0.0;0.0
0.125;0.15;0.138
0.0;0.0;0.0
0.125;0.158;0.142
0.125;0.15;0.138
0.395;0.348;0.371
0.453;0.571;0.512
0.901;0.6;0.75
0.858;0.7;0.779
0.957;0.783;0.87
0.439;0.64;0.539
1.0;1.0;1.0
0.903;0.692;0.797
0.027;0.04;0.034
0.332;0.25;0.291
0.236;0.042;0.139
0.062;0.12;0.091
0.013;0.042;0.028
0.065;0.174;0.119
0.062;0.12;0.091
0.917;0.652;0.784
0.998;0.905;0.952
0.998;0.9;0.949
0.769;0.391;0.58
0.941;0.857;0.899
0.397;0.444;0.42
0.903;0.692;0.797
1.0;1.0;1.0
0.027;0.043;0.035
0.358;0.333;0.346
0.232;0.045;0.139
0.061;0.13;0.096
0.012;0.045;0.028
0.064;0.19;0.127
0.061;0.13;0.096
0.998;0.895;0.947
0.917;0.652;0.784
0.028;0.1;0.064
0.0;0.0;0.0
0.028;0.05;0.039
0.054;0.05;0.052
0.027;0.04;0.034
0.027;0.043;0.035
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.32;0.143;0.231
0.0;0.0;0.0
0.315;0.167;0.241
0.32;0.143;0.231
0.029;0.105;0.067
0.029;0.095;0.062
0.358;0.35;0.354
0.303;0.167;0.235
0.346;0.316;0.331
0.536;0.19;0.363
0.332;0.25;0.291
0.358;0.333;0.346
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.007;0.1;0.054
0.0;0.0;0.0
0.365;0.368;0.366
0.332;0.273;0.302
0.237;0.05;0.143
0.281;0.071;0.176
0.246;0.053;0.149
0.0;0.0;0.0
0.236;0.042;0.139
0.232;0.045;0.139
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.241;0.053;0.147
0.241;0.048;0.144
0.061;0.15;0.105
0.0;0.0;0.0
0.065;0.15;0.107
0.125;0.15;0.138
0.062;0.12;0.091
0.061;0.13;0.096
0.32;0.143;0.231
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.929;0.5;0.715
1.0;1.0;1.0
0.062;0.158;0.11
0.062;0.143;0.102
0.012;0.05;0.031
0.015;0.071;0.043
0.013;0.053;0.033
0.0;0.0;0.0
0.013;0.042;0.028
0.012;0.045;0.028
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.013;0.053;0.033
0.013;0.048;0.03
0.063;0.15;0.106
0.0;0.0;0.0
0.068;0.222;0.145
0.125;0.158;0.142
0.065;0.174;0.119
0.064;0.19;0.127
0.315;0.167;0.241
0.007;0.1;0.054
0.0;0.0;0.0
0.929;0.5;0.715
0.0;0.0;0.0
1.0;1.0;1.0
0.929;0.5;0.715
0.064;0.158;0.111
0.064;0.143;0.103
0.061;0.15;0.105
0.0;0.0;0.0
0.065;0.15;0.107
0.125;0.15;0.138
0.062;0.12;0.091
0.061;0.13;0.096
0.32;0.143;0.231
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.929;0.5;0.715
1.0;1.0;1.0
0.062;0.158;0.11
0.062;0.143;0.102
1.0;1.0;1.0
0.779;0.4;0.59
0.955;0.789;0.872
0.395;0.348;0.371
0.917;0.652;0.784
0.998;0.895;0.947
0.029;0.105;0.067
0.365;0.368;0.366
0.241;0.053;0.147
0.062;0.158;0.11
0.013;0.053;0.033
0.064;0.158;0.111
0.062;0.158;0.11
1.0;1.0;1.0
0.914;0.692;0.803
0.915;0.72;0.818
0.857;0.652;0.754
0.957;0.714;0.835
0.453;0.571;0.512
0.998;0.905;0.952
0.917;0.652;0.784
0.029;0.095;0.062
0.332;0.273;0.302
0.241;0.048;0.144
0.062;0.143;0.102
0.013;0.048;0.03
0.064;0.143;0.103
0.062;0.143;0.102
0.914;0.692;0.803
1.0;1.0;1.0
