id_transcript;block_sequence
ENSCAFT00000023019_90_90;0.1.2.4.5.6.7.8.9.10.11.12.14.15.16.17.18
ENST00000221222_90_90;0.1.2.4.5.6.7.8.9.11.12.13.14.15.16.18
ENST00000392351_90_90;0.1.2.4.5.6.7.8.9.11.12.13.14.15.16.17.18
ENST00000433218_90_90;0.1.2.4.5.6.7.8.9.11.12.13.14.15.16.18
ENST00000539827_90_90;0.1.2.4.5.6.7.8.9.11.12.13.14.15.16.17.18
ENST00000542541_90_90;0.1.2.4.5.6.7.8.9.11.12.13.14.15.16.17.18
ENST00000594439_90_90;0.1.2.5.6.7.8.9.11.12.13.14.15.16.17.18
ENST00000594794_90_90;0.8.9.11.12.13.14.15.16.17.18
ENST00000596482_90_90;0.1.2.4.5.6.7.8.9.11
ENST00000599097_90_90;0.1
ENST00000600077_90_90;0.1.2.4.5
ENSMUST00000003669_90_90;0.1.2.4.5.6.7.8.9.11.12.14.15.16.17.18
ENSMUST00000087467_90_90;0.1.2.3
ENSMUST00000110124_90_90;0.1.2.4.5.6.7.8.9.11.12.14.15.16.17.18
ENSMUST00000135368_90_90;7.8.17.18
ENSMUST00000140212_90_90;0.1.2.4.5.6.7.8.9.11.12.14.16.17.18
