id_transcript;block_sequence
ENSCAFT00000025578_90_90;2.3.4.5.6.9.11.12.13.14.15.16.17.18.19.22.23
ENSCAFT00000025580_90_90;0.1.4.5.6.9.11.12.13.14.15.16.17.18.19.20.21
ENST00000263846_90_90;0.3.4.18.19.20.23
ENST00000535826_90_90;0.3.4.5.8.9.11.13.18.19.20.23
ENST00000539008_90_90;0.3.4.5.8.9.11.13.14.15.16.17.18.19.20.23
ENST00000539246_90_90;0.3.4.5.6.7
ENST00000539468_90_90;0.3.4.5.6.7
ENST00000540677_90_90;0.3.4.8.9.11.13.18.19.20.23
ENST00000542670_90_90;0.3.4.5.14.15.16.17.18.19.20.23
ENST00000542836_90_90;0.3.4.5.18.19.20.23
ENST00000545053_90_90;0.3.4.18
ENSMUST00000073899_90_90;0.3.4.18.19.20.23
ENSMUST00000076968_90_90;0.3.4.5.14.15.16.17.18.19.20.23
ENSMUST00000169121_90_90;0.3.4.14.15.16.17.18.19.20.23
ENSMUST00000223586_90_90;0.3.4.5.18.19.20.23
ENSMUST00000224135_90_90;0.3.4.14.15.17.18.19.20.23
ENSMUST00000225452_90_90;0.3.4.5.6.9.10.11.13.14
