id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript52_ENSMUSG00000054036;transcript57_ENSMUSG00000054036|1.0&transcript64_ENSMUSG00000054036|1.0&transcript67_ENSMUSG00000054036|1.0;transcript54_ENSRNOG00000031503|0.988&transcript55_ENSRNOG00000031503|0.988;null;0
transcript57_ENSMUSG00000054036;transcript52_ENSMUSG00000054036|1.0&transcript64_ENSMUSG00000054036|1.0&transcript67_ENSMUSG00000054036|1.0;transcript41_ENSMUGG00000013649|0.914;null;0
transcript64_ENSMUSG00000054036;transcript52_ENSMUSG00000054036|1.0&transcript57_ENSMUSG00000054036|1.0&transcript67_ENSMUSG00000054036|1.0;transcript52_MGP-CAROLIEiJ-G0020234|0.857;null;0
transcript67_ENSMUSG00000054036;transcript52_ENSMUSG00000054036|1.0&transcript57_ENSMUSG00000054036|1.0&transcript64_ENSMUSG00000054036|1.0;transcript48_MGP-PahariEiJ-G0020237|0.995;null;0
transcript9_MGP-CAROLIEiJ-G0020234;transcript63_MGP-CAROLIEiJ-G0020234|0.988;transcript9_MGP-PahariEiJ-G0020237|0.87&transcript41_ENSMUGG00000013649|0.865;null;0
transcript52_MGP-CAROLIEiJ-G0020234;transcript62_MGP-CAROLIEiJ-G0020234|0.903;transcript64_ENSMUSG00000054036|0.857&transcript48_MGP-PahariEiJ-G0020237|0.842&transcript54_ENSRNOG00000031503|0.828&transcript55_ENSRNOG00000031503|0.828;null;0
transcript62_MGP-CAROLIEiJ-G0020234;transcript52_MGP-CAROLIEiJ-G0020234|0.903;transcript7_MGP-PahariEiJ-G0020237|0.798;null;0
transcript63_MGP-CAROLIEiJ-G0020234;transcript9_MGP-CAROLIEiJ-G0020234|0.988;transcript53_ENSRNOG00000031503|0.9;null;0
transcript7_MGP-PahariEiJ-G0020237;null;transcript62_MGP-CAROLIEiJ-G0020234|0.798;null;0
transcript9_MGP-PahariEiJ-G0020237;null;transcript9_MGP-CAROLIEiJ-G0020234|0.87&transcript40_ENSRNOG00000031503|0.964&transcript41_ENSMUGG00000013649|0.982;null;0
transcript48_MGP-PahariEiJ-G0020237;null;transcript67_ENSMUSG00000054036|0.995&transcript52_MGP-CAROLIEiJ-G0020234|0.842&transcript54_ENSRNOG00000031503|0.964&transcript55_ENSRNOG00000031503|0.964;null;0
transcript8_ENSRNOG00000031503;transcript40_ENSRNOG00000031503|0.984;null;null;0
transcript40_ENSRNOG00000031503;transcript8_ENSRNOG00000031503|0.984;transcript9_MGP-PahariEiJ-G0020237|0.964&transcript41_ENSMUGG00000013649|0.982;null;0
transcript53_ENSRNOG00000031503;null;transcript63_MGP-CAROLIEiJ-G0020234|0.9;null;0
transcript54_ENSRNOG00000031503;transcript55_ENSRNOG00000031503|1.0;transcript52_ENSMUSG00000054036|0.988&transcript52_MGP-CAROLIEiJ-G0020234|0.828&transcript48_MGP-PahariEiJ-G0020237|0.964;null;0
transcript55_ENSRNOG00000031503;transcript54_ENSRNOG00000031503|1.0;transcript52_ENSMUSG00000054036|0.988&transcript52_MGP-CAROLIEiJ-G0020234|0.828&transcript48_MGP-PahariEiJ-G0020237|0.964;null;0
transcript41_ENSMUGG00000013649;null;transcript57_ENSMUSG00000054036|0.914&transcript9_MGP-CAROLIEiJ-G0020234|0.865&transcript9_MGP-PahariEiJ-G0020237|0.982&transcript40_ENSRNOG00000031503|0.982;null;0
transcript49_ENSRNOG00000031503;null;null;null;1
