;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000002501_90_90;ENST00000409208_90_90:ENSMUST00000113265_90_90:ENST00000373063_90_90:ENSMUST00000113262_90_90;0.968:0.82:0.9359999999999999:0.845
1;ENST00000307972_90_90;ENST00000373057_90_90:ENSMUST00000113263_90_90:ENSMUST00000097311_90_90:ENST00000373060_90_90;0.968:0.802:0.828:1.0
2;ENST00000373057_90_90;ENST00000307972_90_90:ENSMUST00000113263_90_90:ENSMUST00000097311_90_90:ENST00000373060_90_90;0.968:0.82:0.802:0.968
3;ENST00000373060_90_90;ENST00000373057_90_90:ENST00000307972_90_90:ENSMUST00000113263_90_90:ENSMUST00000097311_90_90;0.968:1.0:0.802:0.828
4;ENST00000373063_90_90;ENST00000409208_90_90:ENSMUST00000113265_90_90:ENSMUST00000113262_90_90:ENSCAFT00000002501_90_90;0.966:0.81:0.7929999999999999:0.9359999999999999
5;ENST00000409208_90_90;ENSMUST00000113265_90_90:ENST00000373063_90_90:ENSMUST00000113262_90_90:ENSCAFT00000002501_90_90;0.7929999999999999:0.966:0.82:0.968
6;ENST00000451305_90_90;;
7;ENSMUST00000097311_90_90;ENST00000373057_90_90:ENST00000307972_90_90:ENSMUST00000113263_90_90:ENST00000373060_90_90;0.802:0.828:0.972:0.828
8;ENSMUST00000113262_90_90;ENST00000409208_90_90:ENSMUST00000113265_90_90:ENST00000373063_90_90:ENSCAFT00000002501_90_90;0.82:0.972:0.7929999999999999:0.845
9;ENSMUST00000113263_90_90;ENST00000373057_90_90:ENST00000307972_90_90:ENSMUST00000097311_90_90:ENST00000373060_90_90;0.82:0.802:0.972:0.802
10;ENSMUST00000113265_90_90;ENST00000409208_90_90:ENST00000373063_90_90:ENSMUST00000113262_90_90:ENSCAFT00000002501_90_90;0.7929999999999999:0.81:0.972:0.82
