;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000019414_90_90;ENSMUST00000033734_90_90:ENST00000329235_90_90;1.0:1.0
1;ENST00000329235_90_90;ENSMUST00000033734_90_90:ENSCAFT00000019414_90_90;1.0:1.0
2;ENST00000380291_90_90;ENSMUST00000112294_90_90;1.0
3;ENST00000450644_90_90;;
4;ENST00000452376_90_90;ENSMUST00000140845_90_90;0.867
5;ENST00000545766_90_90;ENSMUST00000069041_90_90;1.0
6;ENSMUST00000033734_90_90;ENSCAFT00000019414_90_90:ENST00000329235_90_90;1.0:1.0
7;ENSMUST00000069041_90_90;ENST00000545766_90_90;1.0
8;ENSMUST00000112294_90_90;ENST00000380291_90_90;1.0
9;ENSMUST00000140845_90_90;ENST00000452376_90_90;0.867
