id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;null;null;null;0
transcript38_ENSMSIG00000000513;null;transcript38_ENSMUSG00000054036|1.0&transcript31_ENSRNOG00000031503|1.0&transcript32_ENSRNOG00000031503|1.0&transcript32_ENSMUGG00000013649|1.0&transcript32_ENSMUGG00000013592|1.0;null;1
transcript52_ENSMSIG00000000513;transcript58_ENSMSIG00000000513|1.0;transcript52_MGP-SPRETEiJ-G0021131|1.0&transcript54_ENSMUSG00000054036|0.979&transcript47_MGP-CAROLIEiJ-G0020234|1.0;null;1
transcript58_ENSMSIG00000000513;transcript52_ENSMSIG00000000513|1.0;transcript52_MGP-SPRETEiJ-G0021131|1.0&transcript54_ENSMUSG00000054036|0.979&transcript47_MGP-CAROLIEiJ-G0020234|1.0;null;1
transcript38_MGP-SPRETEiJ-G0021131;null;transcript38_ENSMUSG00000054036|1.0&transcript31_ENSRNOG00000031503|1.0&transcript32_ENSRNOG00000031503|1.0&transcript32_ENSMUGG00000013649|1.0;null;1
transcript52_MGP-SPRETEiJ-G0021131;null;transcript52_ENSMSIG00000000513|1.0&transcript58_ENSMSIG00000000513|1.0&transcript47_MGP-CAROLIEiJ-G0020234|1.0;null;1
transcript63_MGP-SPRETEiJ-G0021131;null;transcript55_ENSMUSG00000054036|1.0&transcript39_ENSRNOG00000031503|1.0;null;1
transcript38_ENSMUSG00000054036;null;transcript38_ENSMSIG00000000513|1.0&transcript38_MGP-SPRETEiJ-G0021131|1.0&transcript47_MGP-CAROLIEiJ-G0020234|1.0&transcript31_ENSRNOG00000031503|1.0&transcript32_ENSRNOG00000031503|1.0&transcript32_ENSMUGG00000013592|1.0;null;1
transcript54_ENSMUSG00000054036;null;transcript52_ENSMSIG00000000513|0.979&transcript58_ENSMSIG00000000513|0.979;null;1
transcript55_ENSMUSG00000054036;null;transcript63_MGP-SPRETEiJ-G0021131|1.0&transcript39_ENSRNOG00000031503|1.0;null;1
transcript47_MGP-CAROLIEiJ-G0020234;null;transcript52_ENSMSIG00000000513|1.0&transcript58_ENSMSIG00000000513|1.0&transcript52_MGP-SPRETEiJ-G0021131|1.0&transcript38_ENSMUSG00000054036|1.0&transcript31_ENSRNOG00000031503|1.0&transcript32_ENSRNOG00000031503|1.0&transcript50_ENSRNOG00000031503|1.0&transcript32_ENSMUGG00000013649|1.0;null;1
transcript39_MGP-PahariEiJ-G0020237;null;transcript31_ENSRNOG00000031503|1.0&transcript32_ENSRNOG00000031503|1.0&transcript39_ENSRNOG00000031503|1.0&transcript32_ENSMUGG00000013649|1.0;null;1
transcript31_ENSRNOG00000031503;transcript32_ENSRNOG00000031503|1.0;transcript38_ENSMSIG00000000513|1.0&transcript38_MGP-SPRETEiJ-G0021131|1.0&transcript38_ENSMUSG00000054036|1.0&transcript47_MGP-CAROLIEiJ-G0020234|1.0&transcript39_MGP-PahariEiJ-G0020237|1.0&transcript32_ENSMUGG00000013649|1.0&transcript32_ENSMUGG00000013592|1.0;null;1
transcript32_ENSRNOG00000031503;transcript31_ENSRNOG00000031503|1.0;transcript38_ENSMSIG00000000513|1.0&transcript38_MGP-SPRETEiJ-G0021131|1.0&transcript38_ENSMUSG00000054036|1.0&transcript47_MGP-CAROLIEiJ-G0020234|1.0&transcript39_MGP-PahariEiJ-G0020237|1.0&transcript32_ENSMUGG00000013649|1.0&transcript32_ENSMUGG00000013592|1.0;null;1
transcript39_ENSRNOG00000031503;null;transcript63_MGP-SPRETEiJ-G0021131|1.0&transcript55_ENSMUSG00000054036|1.0&transcript39_MGP-PahariEiJ-G0020237|1.0;null;1
transcript50_ENSRNOG00000031503;null;transcript47_MGP-CAROLIEiJ-G0020234|1.0;null;1
transcript32_ENSMUGG00000013649;null;transcript38_ENSMSIG00000000513|1.0&transcript38_MGP-SPRETEiJ-G0021131|1.0&transcript47_MGP-CAROLIEiJ-G0020234|1.0&transcript39_MGP-PahariEiJ-G0020237|1.0&transcript31_ENSRNOG00000031503|1.0&transcript32_ENSRNOG00000031503|1.0;transcript32_ENSMUGG00000013592|1.0;1
transcript32_ENSMUGG00000013592;null;transcript38_ENSMSIG00000000513|1.0&transcript38_ENSMUSG00000054036|1.0&transcript31_ENSRNOG00000031503|1.0&transcript32_ENSRNOG00000031503|1.0;transcript32_ENSMUGG00000013649|1.0;1
transcript58_ENSMUSG00000054036;null;null;null;2
transcript8_MGP-CAROLIEiJ-G0020234;null;null;null;3
transcript50_ENSMUGG00000013649;transcript12_ENSMUGG00000013649|1.0;transcript8_ENSRNOG00000031503|0.964;null;4
transcript8_ENSRNOG00000031503;null;transcript50_ENSMUGG00000013649|0.964&transcript12_ENSMUGG00000013649|0.964;null;4
transcript12_ENSMUGG00000013649;transcript50_ENSMUGG00000013649|1.0;transcript8_ENSRNOG00000031503|0.964;null;4
