nucHom;degHom;tsm
1.0;1.0;1.0
0.577;0.55;0.564
0.577;0.6;0.589
0.004;0.1;0.052
0.243;0.45;0.347
0.164;0.2;0.182
0.996;0.8;0.898
0.19;0.25;0.22
0.996;0.8;0.898
0.141;0.3;0.22
0.161;0.35;0.256
0.498;0.35;0.424
0.579;0.619;0.599
1.0;0.952;0.976
0.148;0.381;0.265
0.241;0.381;0.311
0.577;0.55;0.564
1.0;1.0;1.0
0.911;0.8;0.856
0.006;0.133;0.07
0.404;0.6;0.502
0.0;0.0;0.0
0.574;0.571;0.573
0.325;0.385;0.355
0.574;0.571;0.573
0.147;0.4;0.274
0.179;0.467;0.323
0.851;0.538;0.695
0.911;0.733;0.822
0.574;0.579;0.577
0.265;0.615;0.44
0.411;0.538;0.475
0.577;0.6;0.589
0.911;0.8;0.856
1.0;1.0;1.0
0.084;0.286;0.185
0.378;0.562;0.47
0.0;0.0;0.0
0.551;0.545;0.548
0.303;0.357;0.33
0.551;0.545;0.548
0.138;0.375;0.257
0.168;0.438;0.303
0.795;0.5;0.647
0.999;0.929;0.964
0.551;0.55;0.55
0.233;0.467;0.35
0.384;0.5;0.442
0.004;0.1;0.052
0.006;0.133;0.07
0.084;0.286;0.185
1.0;1.0;1.0
0.012;0.154;0.083
0.0;0.0;0.0
0.004;0.091;0.048
0.0;0.0;0.0
0.004;0.091;0.048
0.019;0.2;0.11
0.017;0.182;0.1
0.0;0.0;0.0
0.083;0.214;0.148
0.003;0.05;0.027
0.016;0.091;0.053
0.011;0.1;0.056
0.243;0.45;0.347
0.404;0.6;0.502
0.378;0.562;0.47
0.012;0.154;0.083
1.0;1.0;1.0
0.0;0.0;0.0
0.239;0.409;0.324
0.728;0.455;0.592
0.239;0.409;0.324
0.128;0.267;0.198
0.184;0.333;0.259
0.385;0.5;0.443
0.388;0.643;0.516
0.244;0.5;0.372
0.338;0.5;0.419
0.8;0.7;0.75
0.164;0.2;0.182
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.16;0.13;0.145
0.0;0.0;0.0
0.16;0.13;0.145
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.163;0.167;0.165
0.0;0.0;0.0
0.0;0.0;0.0
0.996;0.8;0.898
0.574;0.571;0.573
0.551;0.545;0.548
0.004;0.091;0.048
0.239;0.409;0.324
0.16;0.13;0.145
1.0;1.0;1.0
0.19;0.25;0.22
1.0;1.0;1.0
0.142;0.4;0.271
0.162;0.45;0.306
0.499;0.35;0.424
0.552;0.579;0.566
0.998;0.889;0.944
0.147;0.389;0.268
0.241;0.412;0.327
0.19;0.25;0.22
0.325;0.385;0.355
0.303;0.357;0.33
0.0;0.0;0.0
0.728;0.455;0.592
0.0;0.0;0.0
0.19;0.25;0.22
1.0;1.0;1.0
0.19;0.25;0.22
0.042;0.083;0.062
0.105;0.167;0.136
0.381;0.714;0.547
0.303;0.357;0.33
0.19;0.278;0.234
0.248;0.273;0.261
0.738;0.444;0.591
0.996;0.8;0.898
0.574;0.571;0.573
0.551;0.545;0.548
0.004;0.091;0.048
0.239;0.409;0.324
0.16;0.13;0.145
1.0;1.0;1.0
0.19;0.25;0.22
1.0;1.0;1.0
0.142;0.4;0.271
0.162;0.45;0.306
0.499;0.35;0.424
0.552;0.579;0.566
0.998;0.889;0.944
0.147;0.389;0.268
0.241;0.412;0.327
0.141;0.3;0.22
0.147;0.4;0.274
0.138;0.375;0.257
0.019;0.2;0.11
0.128;0.267;0.198
0.0;0.0;0.0
0.142;0.4;0.271
0.042;0.083;0.062
0.142;0.4;0.271
1.0;1.0;1.0
0.875;0.889;0.882
0.021;0.071;0.046
0.137;0.333;0.235
0.141;0.333;0.237
0.454;0.5;0.477
0.228;0.4;0.314
0.161;0.35;0.256
0.179;0.467;0.323
0.168;0.438;0.303
0.017;0.182;0.1
0.184;0.333;0.259
0.0;0.0;0.0
0.162;0.45;0.306
0.105;0.167;0.136
0.162;0.45;0.306
0.875;0.889;0.882
1.0;1.0;1.0
0.054;0.143;0.098
0.167;0.4;0.284
0.161;0.389;0.275
0.553;0.6;0.577
0.293;0.5;0.396
0.498;0.35;0.424
0.851;0.538;0.695
0.795;0.5;0.647
0.0;0.0;0.0
0.385;0.5;0.443
0.0;0.0;0.0
0.499;0.35;0.424
0.381;0.714;0.547
0.499;0.35;0.424
0.021;0.071;0.046
0.054;0.143;0.098
1.0;1.0;1.0
0.795;0.5;0.647
0.499;0.389;0.444
0.117;0.231;0.174
0.329;0.364;0.347
0.579;0.619;0.599
0.911;0.733;0.822
0.999;0.929;0.964
0.083;0.214;0.148
0.388;0.643;0.516
0.0;0.0;0.0
0.552;0.579;0.566
0.303;0.357;0.33
0.552;0.579;0.566
0.137;0.333;0.235
0.167;0.4;0.284
0.795;0.5;0.647
1.0;1.0;1.0
0.551;0.522;0.536
0.234;0.533;0.384
0.385;0.571;0.478
1.0;0.952;0.976
0.574;0.579;0.577
0.551;0.55;0.55
0.003;0.05;0.027
0.244;0.5;0.372
0.163;0.167;0.165
0.998;0.889;0.944
0.19;0.278;0.234
0.998;0.889;0.944
0.141;0.333;0.237
0.161;0.389;0.275
0.499;0.389;0.444
0.551;0.522;0.536
1.0;1.0;1.0
0.147;0.364;0.256
0.241;0.381;0.311
0.148;0.381;0.265
0.265;0.615;0.44
0.233;0.467;0.35
0.016;0.091;0.053
0.338;0.5;0.419
0.0;0.0;0.0
0.147;0.389;0.268
0.248;0.273;0.261
0.147;0.389;0.268
0.454;0.5;0.477
0.553;0.6;0.577
0.117;0.231;0.174
0.234;0.533;0.384
0.147;0.364;0.256
1.0;1.0;1.0
0.468;0.7;0.584
0.241;0.381;0.311
0.411;0.538;0.475
0.384;0.5;0.442
0.011;0.1;0.056
0.8;0.7;0.75
0.0;0.0;0.0
0.241;0.412;0.327
0.738;0.444;0.591
0.241;0.412;0.327
0.228;0.4;0.314
0.293;0.5;0.396
0.329;0.364;0.347
0.385;0.571;0.478
0.241;0.381;0.311
0.468;0.7;0.584
1.0;1.0;1.0
