;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000015927_90_90;ENSCAFT00000024036_90_90:ENST00000304523_90_90:ENST00000441778_90_90:ENST00000507464_90_90:ENST00000515064_90_90:ENST00000425280_90_90:ENSMUST00000137771_90_90:ENSMUST00000156585_90_90:ENSMUST00000185355_90_90:ENSMUST00000070748_90_90:ENSMUST00000199261_90_90:ENSMUST00000199534_90_90;0.512:0.43799999999999994:0.409:0.436:0.435:0.871:0.637:0.871:0.871:0.5:0.496:0.413
1;ENSCAFT00000024036_90_90;ENSCAFT00000015927_90_90:ENST00000304523_90_90:ENST00000441778_90_90:ENST00000507464_90_90:ENST00000515064_90_90:ENST00000425280_90_90:ENSMUST00000137771_90_90:ENSMUST00000156585_90_90:ENSMUST00000185355_90_90:ENSMUST00000070748_90_90:ENSMUST00000199261_90_90:ENSMUST00000199534_90_90;0.512:0.6859999999999999:0.8759999999999999:0.503:0.682:0.41700000000000004:0.426:0.41700000000000004:0.41700000000000004:0.826:0.821:0.878
2;ENST00000304523_90_90;ENSCAFT00000015927_90_90:ENSCAFT00000024036_90_90:ENST00000441778_90_90:ENST00000507464_90_90:ENST00000515064_90_90:ENST00000425280_90_90:ENSMUST00000137771_90_90:ENSMUST00000156585_90_90:ENSMUST00000185355_90_90:ENSMUST00000070748_90_90:ENSMUST00000199261_90_90:ENSMUST00000199534_90_90;0.43799999999999994:0.6859999999999999:0.73:0.787:0.995:0.35700000000000004:0.38299999999999995:0.348:0.348:0.684:0.679:0.753
3;ENST00000441778_90_90;ENSCAFT00000015927_90_90:ENSCAFT00000024036_90_90:ENST00000304523_90_90:ENST00000507464_90_90:ENST00000515064_90_90:ENST00000425280_90_90:ENSMUST00000137771_90_90:ENSMUST00000156585_90_90:ENSMUST00000185355_90_90:ENSMUST00000070748_90_90:ENSMUST00000199261_90_90:ENSMUST00000199534_90_90;0.409:0.8759999999999999:0.73:0.535:0.725:0.32899999999999996:0.321:0.32899999999999996:0.32899999999999996:0.7340000000000001:0.7290000000000001:1.0
4;ENST00000502640_90_90;;
5;ENST00000506732_90_90;;
6;ENST00000507464_90_90;ENSCAFT00000015927_90_90:ENSCAFT00000024036_90_90:ENST00000304523_90_90:ENST00000441778_90_90:ENST00000515064_90_90:ENST00000425280_90_90:ENSMUST00000137771_90_90:ENSMUST00000156585_90_90:ENSMUST00000185355_90_90:ENSMUST00000070748_90_90:ENSMUST00000199261_90_90:ENSMUST00000199534_90_90;0.436:0.503:0.787:0.535:0.782:0.414:0.45399999999999996:0.401:0.401:0.501:0.49700000000000005:0.552
7;ENST00000508918_90_90;ENST00000512345_90_90;0.569
8;ENST00000512345_90_90;ENST00000508918_90_90;0.569
9;ENST00000515064_90_90;ENSCAFT00000015927_90_90:ENSCAFT00000024036_90_90:ENST00000304523_90_90:ENST00000441778_90_90:ENST00000507464_90_90:ENST00000425280_90_90:ENSMUST00000137771_90_90:ENSMUST00000156585_90_90:ENSMUST00000185355_90_90:ENSMUST00000070748_90_90:ENSMUST00000199261_90_90:ENSMUST00000199534_90_90;0.435:0.682:0.995:0.725:0.782:0.354:0.38:0.345:0.345:0.679:0.682:0.747
10;ENST00000361198_90_90;ENSMUST00000056931_90_90:ENSMUST00000026252_90_90;1.0:1.0
