id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript5_ENSHGLG00100003156;transcript18_ENSHGLG00100003156|1.0;transcript5_ENSPCIG00000036398|0.976&transcript5_ENSXMAG00000026005|0.988&transcript7_ENSXMAG00000026005|0.988;transcript5_ENSHGLG00100006079|0.932;0
transcript18_ENSHGLG00100003156;transcript5_ENSHGLG00100003156|1.0;transcript5_ENSPCIG00000036398|0.976&transcript5_ENSXMAG00000026005|0.988&transcript7_ENSXMAG00000026005|0.988;transcript5_ENSHGLG00100006079|0.932;0
transcript5_ENSHGLG00100006079;null;transcript5_ENSPCIG00000036398|0.908;transcript5_ENSHGLG00100003156|0.932&transcript18_ENSHGLG00100003156|0.932;0
transcript5_ENSPCIG00000036398;null;transcript5_ENSHGLG00100003156|0.976&transcript18_ENSHGLG00100003156|0.976&transcript5_ENSHGLG00100006079|0.908;null;0
transcript5_ENSXMAG00000026005;transcript7_ENSXMAG00000026005|1.0;transcript5_ENSHGLG00100003156|0.988&transcript18_ENSHGLG00100003156|0.988;null;0
transcript7_ENSXMAG00000026005;transcript5_ENSXMAG00000026005|1.0;transcript5_ENSHGLG00100003156|0.988&transcript18_ENSHGLG00100003156|0.988;null;0
transcript33_ENSHGLG00100003156;null;null;null;1
transcript34_ENSHGLG00100003156;null;null;null;2
transcript35_ENSHGLG00100003156;transcript36_ENSHGLG00100003156|0.948;null;null;3
transcript36_ENSHGLG00100003156;transcript35_ENSHGLG00100003156|0.948;null;null;3
transcript30_ENSHGLG00100006079;null;null;null;4
