id_transcript;block_sequence
ENSCAFT00000049128_90_90;1
ENST00000315660_90_90;2.3.4.5.6.7.8.9.10.11.12.19.20.21.22.23.27.28.30
ENST00000372382_90_90;13.14.19.20.21.22.23.27.28.30
ENST00000372383_90_90;2.3.4.5.6.7.8.9.10.11.12.19.20.21.22.23.27.28.30
ENST00000372384_90_90;2.3.4.5.6.7.8.9.10.11.12.19.20.21.22.23.27.28.30
ENST00000372390_90_90;0.27.28.30
ENST00000372397_90_90;16.17.19.20.21.22.23.27.28.30
ENST00000480691_90_90;2.3.4.5.6.7.8.9.10.11.12.19.20.21
ENST00000486554_90_90;0.27
ENST00000502650_90_90;2.3.4.5.6.7.8.9.10.11.12.19
ENST00000502961_90_90;2.3.4.5.6.7.8
ENST00000503515_90_90;16.17.19.20.21.22.23.24.25.26
ENST00000505965_90_90;2.3.4.5.6.7.8.9.10
ENST00000506081_90_90;2.3.4.5.6.7.8.9.10.11.12.19.20.21.22.23.27.28.30
ENST00000506724_90_90;2.3.4.5.6.7.8.9.10.11
ENST00000510887_90_90;2.3.4.5.6.7.8.9.10.11.12.19.20
ENST00000514426_90_90;10.11.12.19.20.21.22.23.27.28.30
ENST00000514897_90_90;2.3.4.5.6.7.8.9.10.11.12.19.20.21.22.23.24
ENSMUST00000055738_90_90;16.18.19.20.21.22.26.27.28.29.30
ENSMUST00000112996_90_90;2.4.6.8.9.10.11.12.19.20.21.22.26.27.28.29.30
ENSMUST00000123898_90_90;13.15.19.20.21.22.26.27.28.29.30
