id_transcript;id_transcript;orthologs
ENSCAFT00000027787_90_90;ENSCAFT00000027787_90_90;null
ENSCAFT00000048830_90_90;ENSCAFT00000048830_90_90;ENST00000614256_90_90
ENST00000368686_90_90;ENST00000368686_90_90;null
ENST00000368687_90_90;ENST00000368687_90_90;null
ENST00000368690_90_90;ENST00000368690_90_90;null
ENST00000368694_90_90;ENST00000368694_90_90;null
ENST00000403433_90_90;ENST00000403433_90_90;null
ENST00000614256_90_90;ENST00000614256_90_90;ENSCAFT00000048830_90_90
ENSMUST00000001043_90_90;ENSMUST00000001043_90_90;null
ENSMUST00000049937_90_90;ENSMUST00000049937_90_90;null
ENSMUST00000076639_90_90;ENSMUST00000076639_90_90;null
ENSMUST00000107342_90_90;ENSMUST00000107342_90_90;null
ENSMUST00000107343_90_90;ENSMUST00000107343_90_90;null
ENSMUST00000107344_90_90;ENSMUST00000107344_90_90;null
ENSMUST00000107346_90_90;ENSMUST00000107346_90_90;null
ENSMUST00000131868_90_90;ENSMUST00000131868_90_90;null
ENSMUST00000146740_90_90;ENSMUST00000146740_90_90;null
