id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript33_ENSMUSG00000054036;null;transcript45_ENSMUGG00000013649|0.985&transcript38_ENSMUGG00000013649|0.985&transcript33_MGP-PahariEiJ-G0020237|0.927;null;0
transcript45_ENSMUGG00000013649;transcript38_ENSMUGG00000013649|1.0;transcript33_ENSMUSG00000054036|0.985&transcript33_MGP-PahariEiJ-G0020237|0.942;null;0
transcript38_ENSMUGG00000013649;transcript45_ENSMUGG00000013649|1.0;transcript33_ENSMUSG00000054036|0.985&transcript33_MGP-PahariEiJ-G0020237|0.942;null;0
transcript33_MGP-PahariEiJ-G0020237;null;transcript33_ENSMUSG00000054036|0.927&transcript45_ENSMUGG00000013649|0.942&transcript38_ENSMUGG00000013649|0.942;null;0
transcript40_ENSMUGG00000013649;transcript27_ENSMUGG00000013649|1.0;transcript34_ENSRNOG00000031503|0.815&transcript27_ENSRNOG00000031503|0.815;transcript39_ENSMUGG00000013592|1.0;1
transcript27_ENSMUGG00000013649;transcript40_ENSMUGG00000013649|1.0;transcript34_ENSRNOG00000031503|0.815&transcript27_ENSRNOG00000031503|0.815;transcript39_ENSMUGG00000013592|1.0;1
transcript34_ENSRNOG00000031503;transcript27_ENSRNOG00000031503|1.0;transcript40_ENSMUGG00000013649|0.815&transcript27_ENSMUGG00000013649|0.815;null;1
transcript39_ENSMUGG00000013592;null;null;transcript40_ENSMUGG00000013649|1.0&transcript27_ENSMUGG00000013649|1.0;1
transcript27_ENSRNOG00000031503;transcript34_ENSRNOG00000031503|1.0;transcript40_ENSMUGG00000013649|0.815&transcript27_ENSMUGG00000013649|0.815;null;1
transcript37_ENSMUGG00000013649;null;null;null;2
transcript46_ENSMUGG00000013649;null;null;null;3
transcript49_ENSMUGG00000013649;null;null;null;4
