id_transcript;block_sequence
ENSCAFT00000009009_90_90;1.2.3.6.7.10.11.12.13.14.16.17.18.19.20.21.22.24.25.28.29.30.31.32.33.34
ENST00000227214_90_90;3.4.7.8.11.12.13.14.17.18.19.20.21.22.23.24.27.28.29.30.31.32.33.34
ENST00000354190_90_90;0.2.3.4.7.8.11.12.13.14.16.17.18.19.20.21.22.23.24.27.28.29.30.31.32.33.34
ENST00000398492_90_90;0.2.3.4.7.8.11.12.13.14.17.18.19.20.21.22.23.24.27.28.29.30.31.32.33.34
ENST00000398494_90_90;3.4.7.8.11.12.13.14.16.17.18.19.20.21.22.23.24.27.28.29.30.31.32.33.34
ENST00000535129_90_90;3.4.7.8.11.12.13.14.17.18.19.20.21.22.23.24.27.28.29.30.31.32.33.34
ENST00000535582_90_90;3.4.7.8.11.12.13.14.17.18.19
ENST00000536527_90_90;3.4.7.8.9.10
ENST00000538227_90_90;3.4.7.8.11.12.13.14.17.18.19.20.21.22.23.24.25.26
ENST00000539157_90_90;3.4.5.6.7.8.11.12.13.14.16.17
ENST00000540431_90_90;3.4.5.6.7.8.11.12.13.14.17.18.19.20.21.22.23.24.27.28.29.30.31.32
ENST00000541597_90_90;3.4.7.8.11.12.13.14.17.18.19.20.21.22.23.24.27.28.29.30.31
ENST00000542389_90_90;3.4.7.8.11.12.13.14.16.17.18.19.20.21
ENST00000543085_90_90;3.4.11.12.13.14.17.18.19.20.21.22.23.24.27.28.29.30.31.32.33.34
ENST00000543524_90_90;3.4.7.8.11.12.13.14.17.18.19.20.21.22.23.24.27.28.29.30
ENST00000545798_90_90;3.4.7.8.11.12
ENST00000546251_90_90;3.4.7.8.11.12.13.14.15.17.18
ENSMUST00000079176_90_90;0.2.3.6.7.10.11.12.13.14.16.17.18.19.20.21.22.23.24.25.28.29.30.31.32.33.34
ENSMUST00000107043_90_90;3.6.7.10.11.12.13.17.18.19.20.21.22.23.24.25.28
ENSMUST00000107044_90_90;3.6.7.10.11.12.13.14.17.18.19.20.21.22.23.24.25.28.29.30.31.32.33.34
ENSMUST00000107045_90_90;3.6.7.10.11.12.13.14.16.17.18.19.20.21.22.23.24.25.28.29.30.31.32.33.34
ENSMUST00000107046_90_90;3.6.7.10.11.12.13.14.17.18.19.20.21.22.23.24.25.28.29.30.31.32.33.34
ENSMUST00000107047_90_90;0.2.3.6.7.10.11.12.13.14.17.18.19.20.21.22.23.24.25.28.29.30.31.32.33.34
ENSMUST00000116287_90_90;3.6.7.10.11.12.13.14.16.17.18.19.20.21.22.23.24.25.28.29.30.31.32.33.34
ENSMUST00000138830_90_90;3.6.7.10.11.12.13.14.17.18.19.20
ENSMUST00000139708_90_90;3.6.7.10.11.12.13.14.17.18.19.20.21.22.23.24.25.28.29
ENSMUST00000151123_90_90;0.2.3.6.7.10.11.12.13.14.16.17.18.19.20.21.22.23.24.25.28.29.30.31.32.33
ENSMUST00000208812_90_90;0.2.3.6.7.10.11
