;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000017891_90_90;;
1;ENST00000265165_90_90;ENSMUST00000029611_90_90;0.995
2;ENST00000379951_90_90;ENSMUST00000106341_90_90;0.995
3;ENST00000438313_90_90;ENSMUST00000066849_90_90;0.995
4;ENST00000504950_90_90;;
5;ENST00000506680_90_90;;
6;ENST00000510624_90_90;ENSMUST00000098611_90_90;0.915
7;ENST00000512172_90_90;ENST00000515500_90_90;0.833
8;ENST00000515500_90_90;ENST00000512172_90_90;0.833
9;ENSMUST00000029611_90_90;ENST00000265165_90_90;0.995
10;ENSMUST00000066849_90_90;ENST00000438313_90_90;0.995
11;ENSMUST00000098611_90_90;ENST00000510624_90_90;0.915
12;ENSMUST00000106341_90_90;ENST00000379951_90_90;0.995
