nucHom;degHom;tsm
1.0;1.0;1.0
0.998;0.947;0.972
0.861;0.789;0.825
0.251;0.368;0.309
0.032;0.158;0.095
0.12;0.105;0.112
0.381;0.368;0.374
1.0;1.0;1.0
0.397;0.474;0.435
0.227;0.158;0.193
0.839;0.842;0.841
0.998;0.947;0.972
1.0;1.0;1.0
0.861;0.789;0.825
0.253;0.421;0.337
0.031;0.143;0.087
0.12;0.105;0.112
0.369;0.364;0.366
0.998;0.947;0.972
0.379;0.381;0.38
0.227;0.167;0.197
0.838;0.789;0.814
0.861;0.789;0.825
0.861;0.789;0.825
1.0;1.0;1.0
0.114;0.211;0.163
0.015;0.053;0.034
0.139;0.133;0.136
0.252;0.238;0.245
0.861;0.789;0.825
0.248;0.238;0.243
0.264;0.2;0.232
0.7;0.632;0.666
0.251;0.368;0.309
0.253;0.421;0.337
0.114;0.211;0.163
1.0;1.0;1.0
0.117;0.3;0.208
0.0;0.0;0.0
0.498;0.462;0.48
0.251;0.368;0.309
0.384;0.385;0.385
0.093;0.111;0.102
0.299;0.438;0.368
0.032;0.158;0.095
0.031;0.143;0.087
0.015;0.053;0.034
0.117;0.3;0.208
1.0;1.0;1.0
0.0;0.0;0.0
0.072;0.231;0.151
0.032;0.158;0.095
0.04;0.167;0.104
0.0;0.0;0.0
0.038;0.188;0.113
0.12;0.105;0.112
0.12;0.105;0.112
0.139;0.133;0.136
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.12;0.105;0.112
0.0;0.0;0.0
0.0;0.0;0.0
0.143;0.125;0.134
0.381;0.368;0.374
0.369;0.364;0.366
0.252;0.238;0.245
0.498;0.462;0.48
0.072;0.231;0.151
0.0;0.0;0.0
1.0;1.0;1.0
0.369;0.333;0.351
0.368;0.429;0.398
0.068;0.091;0.08
0.215;0.25;0.232
1.0;1.0;1.0
0.998;0.947;0.972
0.861;0.789;0.825
0.251;0.368;0.309
0.032;0.158;0.095
0.12;0.105;0.112
0.369;0.333;0.351
1.0;1.0;1.0
0.38;0.391;0.386
0.227;0.158;0.193
0.839;0.842;0.841
0.397;0.474;0.435
0.379;0.381;0.38
0.248;0.238;0.243
0.384;0.385;0.385
0.04;0.167;0.104
0.0;0.0;0.0
0.368;0.429;0.398
0.38;0.391;0.386
1.0;1.0;1.0
0.101;0.143;0.122
0.397;0.381;0.389
0.227;0.158;0.193
0.227;0.167;0.197
0.264;0.2;0.232
0.093;0.111;0.102
0.0;0.0;0.0
0.0;0.0;0.0
0.068;0.091;0.08
0.227;0.158;0.193
0.101;0.143;0.122
1.0;1.0;1.0
0.27;0.188;0.229
0.839;0.842;0.841
0.838;0.789;0.814
0.7;0.632;0.666
0.299;0.438;0.368
0.038;0.188;0.113
0.143;0.125;0.134
0.215;0.25;0.232
0.839;0.842;0.841
0.397;0.381;0.389
0.27;0.188;0.229
1.0;1.0;1.0
