id_transcript;block_sequence
ENSCAFT00000012285_90_90;0.1.3.4.5.8.9.10.11.12
ENST00000361618_90_90;0.1.2.3.4.7.8.9.10.11.12
ENST00000393702_90_90;0.1.2.3.4.5.6
ENST00000393704_90_90;9.10.11.12
ENST00000502832_90_90;9.10
ENST00000504999_90_90;0.1.2.3
ENST00000506110_90_90;0.1.2.3.4.5.6
ENST00000506764_90_90;0.1
ENST00000507601_90_90;9
ENST00000510306_90_90;0
ENST00000512698_90_90;9.10.11
ENSMUST00000034066_90_90;0.1.2.3.4.5.8.9.10.11.12
ENSMUST00000160719_90_90;0.1.2.3.4.5.8.9.10.11.12
ENSMUST00000161421_90_90;9.10.11.12
ENSMUST00000161702_90_90;0.1.2.3.4.5.8.9.10.11.12
