id_transcript;id_gene
ENSBTAT00000015010_98;ENSBTAG00000011298_98
ENSBTAT00000080357_98;ENSBTAG00000011298_98
ENSBTAT00000087085_98;ENSBTAG00000011298_98
ENSBTAT00000017737_98;ENSBTAG00000013336_98
ENSBTAT00000086434_98;ENSBTAG00000013336_98
ENSBTAT00000029290_98;ENSBTAG00000021970_98
ENSBTAT00000066861_98;ENSBTAG00000021970_98
ENSBTAT00000066910_98;ENSBTAG00000021970_98
ENSBTAT00000073901_98;ENSBTAG00000021970_98
ENSBTAT00000080870_98;ENSBTAG00000021970_98
ENSBTAT00000061546_98;ENSBTAG00000043989_98
ENSBTAT00000069604_98;ENSBTAG00000043989_98
ENSBTAT00000074020_98;ENSBTAG00000043989_98
ENSBTAT00000075959_98;ENSBTAG00000043989_98
ENSBTAT00000076356_98;ENSBTAG00000043989_98
ENSBTAT00000081308_98;ENSBTAG00000043989_98
ENSBTAT00000081630_98;ENSBTAG00000043989_98
ENSBTAT00000083172_98;ENSBTAG00000043989_98
ENSCAFT00000000314_98;ENSCAFG00000000196_98
ENSCAFT00000045886_98;ENSCAFG00000000196_98
ENSCAFT00000046541_98;ENSCAFG00000000196_98
ENSCAFT00000012639_98;ENSCAFG00000007894_98
ENSCAFT00000060684_98;ENSCAFG00000007894_98
ENSCAFT00000071660_98;ENSCAFG00000007894_98
ENSCAFT00000084935_98;ENSCAFG00000007894_98
ENSCAFT00000087325_98;ENSCAFG00000007894_98
ENSCAFT00000092868_98;ENSCAFG00000007894_98
ENSCAFT00000016995_98;ENSCAFG00000010677_98
ENSCAFT00000060924_98;ENSCAFG00000010677_98
ENSCAFT00000061198_98;ENSCAFG00000010677_98
ENSCAFT00000063502_98;ENSCAFG00000010677_98
ENSCAFT00000064988_98;ENSCAFG00000010677_98
ENSCAFT00000071901_98;ENSCAFG00000010677_98
ENSCAFT00000083114_98;ENSCAFG00000010677_98
ENSCAFT00000018974_98;ENSCAFG00000011935_98
ENSCAFT00000068746_98;ENSCAFG00000011935_98
ENSCAFT00000077250_98;ENSCAFG00000011935_98
ENSCAFT00020022101_98;ENSCAFG00020015165_98
ENSCAFT00020025982_98;ENSCAFG00020017669_98
ENSCAFT00020025986_98;ENSCAFG00020017669_98
ENSCAFT00020032129_98;ENSCAFG00020021829_98
ENSCAFT00020032133_98;ENSCAFG00020021829_98
ENSCAFT00020032136_98;ENSCAFG00020021829_98
ENSCAFT00020034687_98;ENSCAFG00020023433_98
ENSCAFT00020034697_98;ENSCAFG00020023433_98
ENSCAFT00020034698_98;ENSCAFG00020023433_98
ENSCAFT00020034699_98;ENSCAFG00020023433_98
ENSCAFT00020034705_98;ENSCAFG00020023433_98
ENST00000317304_98;ENSG00000064655_98
ENST00000327619_98;ENSG00000064655_98
ENST00000357410_98;ENSG00000064655_98
ENST00000458636_98;ENSG00000064655_98
ENST00000497062_98;ENSG00000064655_98
ENST00000611592_98;ENSG00000064655_98
ENST00000303824_98;ENSG00000104313_98
ENST00000340726_98;ENSG00000104313_98
ENST00000388740_98;ENSG00000104313_98
ENST00000388741_98;ENSG00000104313_98
ENST00000388742_98;ENSG00000104313_98
ENST00000388743_98;ENSG00000104313_98
ENST00000419131_98;ENSG00000104313_98
ENST00000465115_98;ENSG00000104313_98
ENST00000493349_98;ENSG00000104313_98
ENST00000642391_98;ENSG00000104313_98
