nucHom;degHom;tsm
1.0;1.0;1.0
0.974;0.75;0.862
0.726;0.583;0.654
0.726;0.583;0.654
0.257;0.167;0.212
0.559;0.333;0.446
0.995;0.833;0.914
0.285;0.25;0.267
0.727;0.667;0.697
0.996;0.917;0.957
0.393;0.5;0.447
0.975;0.833;0.904
0.202;0.333;0.268
0.974;0.75;0.862
1.0;1.0;1.0
0.694;0.615;0.654
0.694;0.615;0.654
0.26;0.077;0.169
0.575;0.5;0.537
0.967;0.667;0.817
0.282;0.214;0.248
0.693;0.538;0.615
0.966;0.6;0.783
0.361;0.286;0.324
0.999;0.917;0.958
0.175;0.143;0.159
0.726;0.583;0.654
0.694;0.615;0.654
1.0;1.0;1.0
1.0;1.0;1.0
0.321;0.1;0.211
0.297;0.154;0.225
0.681;0.571;0.626
0.348;0.273;0.31
0.998;0.889;0.944
0.68;0.5;0.59
0.44;0.364;0.402
0.693;0.538;0.615
0.213;0.182;0.198
0.726;0.583;0.654
0.694;0.615;0.654
1.0;1.0;1.0
1.0;1.0;1.0
0.321;0.1;0.211
0.297;0.154;0.225
0.681;0.571;0.626
0.348;0.273;0.31
0.998;0.889;0.944
0.68;0.5;0.59
0.44;0.364;0.402
0.693;0.538;0.615
0.213;0.182;0.198
0.257;0.167;0.212
0.26;0.077;0.169
0.321;0.1;0.211
0.321;0.1;0.211
1.0;1.0;1.0
0.0;0.0;0.0
0.255;0.071;0.163
0.882;0.167;0.524
0.323;0.222;0.273
0.257;0.154;0.206
0.0;0.0;0.0
0.262;0.167;0.215
0.0;0.0;0.0
0.559;0.333;0.446
0.575;0.5;0.537
0.297;0.154;0.225
0.297;0.154;0.225
0.0;0.0;0.0
1.0;1.0;1.0
0.554;0.267;0.411
0.0;0.0;0.0
0.297;0.154;0.225
0.554;0.267;0.411
0.464;0.182;0.323
0.575;0.5;0.537
0.232;0.1;0.166
0.995;0.833;0.914
0.967;0.667;0.817
0.681;0.571;0.626
0.681;0.571;0.626
0.255;0.071;0.163
0.554;0.267;0.411
1.0;1.0;1.0
0.289;0.385;0.337
0.68;0.5;0.59
0.999;0.923;0.961
0.389;0.583;0.486
0.966;0.6;0.783
0.202;0.417;0.309
0.285;0.25;0.267
0.282;0.214;0.248
0.348;0.273;0.31
0.348;0.273;0.31
0.882;0.167;0.524
0.0;0.0;0.0
0.289;0.385;0.337
1.0;1.0;1.0
0.346;0.182;0.264
0.287;0.308;0.297
0.013;0.222;0.118
0.281;0.143;0.212
0.018;0.286;0.152
0.727;0.667;0.697
0.693;0.538;0.615
0.998;0.889;0.944
0.998;0.889;0.944
0.323;0.222;0.273
0.297;0.154;0.225
0.68;0.5;0.59
0.346;0.182;0.264
1.0;1.0;1.0
0.681;0.571;0.626
0.44;0.308;0.374
0.694;0.615;0.654
0.213;0.154;0.183
0.996;0.917;0.957
0.966;0.6;0.783
0.68;0.5;0.59
0.68;0.5;0.59
0.257;0.154;0.206
0.554;0.267;0.411
0.999;0.923;0.961
0.287;0.308;0.297
0.681;0.571;0.626
1.0;1.0;1.0
0.388;0.5;0.444
0.967;0.667;0.817
0.201;0.357;0.279
0.393;0.5;0.447
0.361;0.286;0.324
0.44;0.364;0.402
0.44;0.364;0.402
0.0;0.0;0.0
0.464;0.182;0.323
0.389;0.583;0.486
0.013;0.222;0.118
0.44;0.308;0.374
0.388;0.5;0.444
1.0;1.0;1.0
0.36;0.25;0.305
0.543;0.75;0.647
0.975;0.833;0.904
0.999;0.917;0.958
0.693;0.538;0.615
0.693;0.538;0.615
0.262;0.167;0.215
0.575;0.5;0.537
0.966;0.6;0.783
0.281;0.143;0.212
0.694;0.615;0.654
0.967;0.667;0.817
0.36;0.25;0.305
1.0;1.0;1.0
0.174;0.125;0.149
0.202;0.333;0.268
0.175;0.143;0.159
0.213;0.182;0.198
0.213;0.182;0.198
0.0;0.0;0.0
0.232;0.1;0.166
0.202;0.417;0.309
0.018;0.286;0.152
0.213;0.154;0.183
0.201;0.357;0.279
0.543;0.75;0.647
0.174;0.125;0.149
1.0;1.0;1.0
