id_transcript;id_gene
ENSBTAT00000016415_98;ENSBTAG00000012372_98
ENSCAFT00000037053_98;ENSCAFG00000004791_98
ENSCAFT00000046361_98;ENSCAFG00000004791_98
ENSCAFT00000088814_98;ENSCAFG00000004791_98
ENSCAFT00000093453_98;ENSCAFG00000004791_98
ENSCAFT00020025289_98;ENSCAFG00020017265_98
ENST00000372235_98;ENSG00000126106_98
ENST00000372237_98;ENSG00000126106_98
ENST00000372242_98;ENSG00000126106_98
ENST00000372243_98;ENSG00000126106_98
ENST00000372244_98;ENSG00000126106_98
ENST00000420706_98;ENSG00000126106_98
ENSGALT00000083555_98;ENSGALG00000010110_98
ENSMUST00000062824_98;ENSMUSG00000048772_98
ENSMUST00000106433_98;ENSMUSG00000048772_98
ENSMUST00000106434_98;ENSMUSG00000048772_98
ENSMUST00000125943_98;ENSMUSG00000048772_98
