id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSCGRG00015005362;null;transcript7_MGP-CAROLIEiJ-G0020234|0.812&transcript7_ENSPEMG00000024651|1.0&transcript7_ENSMUGG00000013649|1.0&transcript7_ENSMUGG00000013592|0.812&transcript7_ENSCGRG00000018457|1.0;null;0
transcript7_MGP-CAROLIEiJ-G0020234;transcript58_MGP-CAROLIEiJ-G0020234|0.929;transcript7_ENSCGRG00015005362|0.812&transcript7_ENSPEMG00000024651|0.812&transcript7_ENSMUGG00000013649|0.812&transcript7_ENSMUGG00000013592|0.625&transcript7_ENSCGRG00000018457|0.812;null;0
transcript7_ENSPEMG00000024651;null;transcript7_ENSCGRG00015005362|1.0&transcript7_MGP-CAROLIEiJ-G0020234|0.812&transcript7_ENSMUGG00000013649|1.0&transcript7_ENSMUGG00000013592|0.812&transcript7_ENSCGRG00000018457|1.0;null;0
transcript7_ENSMUGG00000013649;null;transcript7_ENSCGRG00015005362|1.0&transcript7_MGP-CAROLIEiJ-G0020234|0.812&transcript7_ENSPEMG00000024651|1.0&transcript7_ENSCGRG00000018457|1.0;transcript7_ENSMUGG00000013592|0.812;0
transcript7_ENSMUGG00000013592;null;transcript7_ENSCGRG00015005362|0.812&transcript7_MGP-CAROLIEiJ-G0020234|0.625&transcript7_ENSPEMG00000024651|0.812&transcript7_ENSCGRG00000018457|0.812;transcript7_ENSMUGG00000013649|0.812;0
transcript58_MGP-CAROLIEiJ-G0020234;transcript7_MGP-CAROLIEiJ-G0020234|0.929;null;null;0
transcript7_ENSCGRG00000018457;null;transcript7_ENSCGRG00015005362|1.0&transcript7_MGP-CAROLIEiJ-G0020234|0.812&transcript7_ENSPEMG00000024651|1.0&transcript7_ENSMUGG00000013649|1.0&transcript7_ENSMUGG00000013592|0.812;null;0
transcript57_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|1.0;null;null;1
transcript59_MGP-CAROLIEiJ-G0020234;transcript57_MGP-CAROLIEiJ-G0020234|1.0;null;null;1
transcript55_ENSCGRG00015005362;transcript54_ENSCGRG00015005362|0.983;null;null;2
transcript54_ENSCGRG00015005362;transcript55_ENSCGRG00015005362|0.983;transcript28_ENSMUGG00000013649|0.983;null;2
transcript28_ENSMUGG00000013649;null;transcript54_ENSCGRG00015005362|0.983;null;2
transcript42_ENSMUGG00000013649;null;null;transcript42_ENSMUGG00000013592|0.655;3
transcript42_ENSMUGG00000013592;transcript52_ENSMUGG00000013592|0.789;null;transcript42_ENSMUGG00000013649|0.655;3
transcript52_ENSCGRG00015005362;null;transcript52_ENSMUGG00000013592|0.625;null;3
transcript52_ENSMUGG00000013592;transcript42_ENSMUGG00000013592|0.789;transcript52_ENSCGRG00015005362|0.625;null;3
transcript53_ENSCGRG00015005362;null;null;null;4
