nucHom;degHom;tsm
1.0;1.0;1.0
0.897;0.667;0.782
0.019;0.133;0.076
0.932;0.733;0.833
0.676;0.533;0.605
0.151;0.2;0.175
0.155;0.4;0.278
0.828;0.6;0.714
0.604;0.6;0.602
0.172;0.267;0.22
0.897;0.8;0.849
0.979;0.9;0.94
0.328;0.6;0.464
0.922;0.9;0.911
0.897;0.667;0.782
1.0;1.0;1.0
0.02;0.167;0.093
0.96;0.846;0.903
0.758;0.818;0.788
0.16;0.25;0.205
0.131;0.188;0.16
0.877;0.75;0.814
0.627;0.833;0.73
0.208;0.455;0.332
0.876;0.667;0.772
0.999;0.909;0.954
0.348;0.636;0.492
0.97;0.818;0.894
0.019;0.133;0.076
0.02;0.167;0.093
1.0;1.0;1.0
0.02;0.143;0.081
0.026;0.2;0.113
0.346;0.167;0.257
0.0;0.0;0.0
0.119;0.3;0.209
0.026;0.167;0.097
0.0;0.0;0.0
0.118;0.2;0.159
0.019;0.083;0.051
0.05;0.25;0.15
0.021;0.2;0.111
0.932;0.733;0.833
0.96;0.846;0.903
0.02;0.143;0.081
1.0;1.0;1.0
0.728;0.692;0.71
0.155;0.214;0.184
0.126;0.167;0.147
0.845;0.643;0.744
0.604;0.714;0.659
0.199;0.385;0.292
0.876;0.667;0.772
0.999;0.909;0.954
0.348;0.636;0.492
0.97;0.818;0.894
0.676;0.533;0.605
0.758;0.818;0.788
0.026;0.2;0.113
0.728;0.692;0.71
1.0;1.0;1.0
0.178;0.182;0.18
0.17;0.214;0.192
0.659;0.583;0.621
0.404;0.667;0.536
0.241;0.4;0.321
0.658;0.5;0.579
0.757;0.727;0.742
0.459;0.778;0.619
0.728;0.636;0.682
0.151;0.2;0.175
0.16;0.25;0.205
0.346;0.167;0.257
0.155;0.214;0.184
0.178;0.182;0.18
1.0;1.0;1.0
0.295;0.091;0.193
0.263;0.4;0.332
0.204;0.25;0.227
0.566;0.5;0.533
0.263;0.444;0.354
0.161;0.273;0.217
0.332;0.222;0.277
0.165;0.3;0.232
0.155;0.4;0.278
0.131;0.188;0.16
0.0;0.0;0.0
0.126;0.167;0.147
0.17;0.214;0.192
0.295;0.091;0.193
1.0;1.0;1.0
0.093;0.059;0.076
0.169;0.188;0.178
0.529;0.3;0.414
0.098;0.091;0.095
0.139;0.3;0.22
0.397;0.429;0.413
0.108;0.091;0.1
0.828;0.6;0.714
0.877;0.75;0.814
0.119;0.3;0.209
0.845;0.643;0.744
0.659;0.583;0.621
0.263;0.4;0.332
0.093;0.059;0.076
1.0;1.0;1.0
0.546;0.615;0.581
0.16;0.25;0.205
0.999;0.9;0.95
0.876;0.667;0.772
0.288;0.417;0.352
0.902;0.9;0.901
0.604;0.6;0.602
0.627;0.833;0.73
0.026;0.167;0.097
0.604;0.714;0.659
0.404;0.667;0.536
0.204;0.25;0.227
0.169;0.188;0.178
0.546;0.615;0.581
1.0;1.0;1.0
0.272;0.455;0.364
0.586;0.583;0.585
0.678;0.818;0.748
0.513;0.7;0.607
0.649;0.727;0.688
0.172;0.267;0.22
0.208;0.455;0.332
0.0;0.0;0.0
0.199;0.385;0.292
0.241;0.4;0.321
0.566;0.5;0.533
0.529;0.3;0.414
0.16;0.25;0.205
0.272;0.455;0.364
1.0;1.0;1.0
0.161;0.273;0.217
0.208;0.5;0.354
0.509;0.5;0.504
0.177;0.273;0.225
0.897;0.8;0.849
0.876;0.667;0.772
0.118;0.2;0.159
0.876;0.667;0.772
0.658;0.5;0.579
0.263;0.444;0.354
0.098;0.091;0.095
0.999;0.9;0.95
0.586;0.583;0.585
0.161;0.273;0.217
1.0;1.0;1.0
0.877;0.75;0.814
0.259;0.357;0.308
0.728;0.692;0.71
0.979;0.9;0.94
0.999;0.909;0.954
0.019;0.083;0.051
0.999;0.909;0.954
0.757;0.727;0.742
0.161;0.273;0.217
0.139;0.3;0.22
0.876;0.667;0.772
0.678;0.818;0.748
0.208;0.5;0.354
0.877;0.75;0.814
1.0;1.0;1.0
0.31;0.538;0.424
0.772;0.643;0.708
0.328;0.6;0.464
0.348;0.636;0.492
0.05;0.25;0.15
0.348;0.636;0.492
0.459;0.778;0.619
0.332;0.222;0.277
0.397;0.429;0.413
0.288;0.417;0.352
0.513;0.7;0.607
0.509;0.5;0.504
0.259;0.357;0.308
0.31;0.538;0.424
1.0;1.0;1.0
0.352;0.5;0.426
0.922;0.9;0.911
0.97;0.818;0.894
0.021;0.2;0.111
0.97;0.818;0.894
0.728;0.636;0.682
0.165;0.3;0.232
0.108;0.091;0.1
0.902;0.9;0.901
0.649;0.727;0.688
0.177;0.273;0.225
0.728;0.692;0.71
0.772;0.643;0.708
0.352;0.5;0.426
1.0;1.0;1.0
