id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMUSG00000054036;null;transcript7_MGP-SPRETEiJ-G0021131|0.918&transcript7_ENSMSIG00000000513|0.955;null;0
transcript7_MGP-SPRETEiJ-G0021131;null;transcript7_ENSMUSG00000054036|0.918&transcript7_ENSMSIG00000000513|0.948;null;0
transcript7_ENSMSIG00000000513;null;transcript7_ENSMUSG00000054036|0.955&transcript7_MGP-SPRETEiJ-G0021131|0.948;null;0
transcript50_ENSMSIG00000000513;null;transcript50_MGP-PahariEiJ-G0020237|0.994&transcript50_MGP-CAROLIEiJ-G0020234|0.906;null;1
transcript50_MGP-PahariEiJ-G0020237;null;transcript50_ENSMSIG00000000513|0.994&transcript50_MGP-CAROLIEiJ-G0020234|0.912;null;1
transcript50_MGP-CAROLIEiJ-G0020234;null;transcript50_ENSMSIG00000000513|0.906&transcript50_MGP-PahariEiJ-G0020237|0.912;null;1
transcript55_ENSMSIG00000000513;transcript67_ENSMSIG00000000513|0.98;null;null;2
transcript67_ENSMSIG00000000513;transcript55_ENSMSIG00000000513|0.98;null;null;2
transcript60_MGP-CAROLIEiJ-G0020234;null;transcript60_ENSMSIG00000000513|0.905;null;3
transcript60_ENSMSIG00000000513;null;transcript60_MGP-CAROLIEiJ-G0020234|0.905;null;3
transcript64_ENSMSIG00000000513;null;null;null;4
transcript59_MGP-CAROLIEiJ-G0020234;transcript61_MGP-CAROLIEiJ-G0020234|0.992;transcript59_MGP-SPRETEiJ-G0021131|0.849;null;5
transcript61_MGP-SPRETEiJ-G0021131;transcript59_MGP-SPRETEiJ-G0021131|0.992;transcript61_MGP-CAROLIEiJ-G0020234|0.847;null;5
transcript61_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|0.992;transcript61_MGP-SPRETEiJ-G0021131|0.847;null;5
transcript59_MGP-SPRETEiJ-G0021131;transcript61_MGP-SPRETEiJ-G0021131|0.992;transcript59_MGP-CAROLIEiJ-G0020234|0.849;null;5
transcript57_MGP-PahariEiJ-G0020237;null;transcript62_MGP-SPRETEiJ-G0021131|0.86&transcript54_ENSMUSG00000054036|0.895;null;6
transcript62_MGP-SPRETEiJ-G0021131;transcript69_MGP-SPRETEiJ-G0021131|0.985;transcript57_MGP-PahariEiJ-G0020237|0.86&transcript54_ENSMUSG00000054036|0.82;null;6
transcript54_ENSMUSG00000054036;null;transcript57_MGP-PahariEiJ-G0020237|0.895&transcript62_MGP-SPRETEiJ-G0021131|0.82;null;6
transcript69_MGP-SPRETEiJ-G0021131;transcript62_MGP-SPRETEiJ-G0021131|0.985;null;null;6
transcript70_MGP-SPRETEiJ-G0021131;null;null;null;7
transcript71_MGP-SPRETEiJ-G0021131;null;null;null;8
transcript72_MGP-SPRETEiJ-G0021131;null;null;null;9
