id_transcript;block_sequence
ENSCAFT00000028719_90_90;0.1.2.3.4.5.6.7.8.9.11.12
ENST00000347662_90_90;0.1.2.3.4.5.6.7.9.11.12
ENST00000351691_90_90;0.1.2.3.4.5.6.7.9.11.12
ENST00000392745_90_90;0.1.2.3.4.5.6.7.8.9.11.12
ENST00000539721_90_90;0.1.2.3.4.5.6.11.12
ENST00000558700_90_90;3.4.5.6.7.8.9.10
ENST00000559734_90_90;6.9.11
ENST00000560371_90_90;0.1.2.3.4.5.6.7.8.9.11.12
ENST00000560463_90_90;0.1.2.3
ENSMUST00000021706_90_90;0.2.3.4.5.6.7.8.9.11.12
ENSMUST00000060274_90_90;0.2.3.4.5.6.7.9.11.12
ENSMUST00000117269_90_90;0.2.3.4.5.6.7.9.11.12
ENSMUST00000139162_90_90;0.2.3.4
