id_transcript;block_sequence
ENSCAFT00000021589_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.19.20.21.22.25.26.27.28.29.31.33.34
ENSCAFT00000021597_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.19.20.21.28.29.31.33.34
ENSCAFT00000021600_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.19.20.21.28.29.31.33.34
ENST00000324432_90_90;0.1.2.3.4.5.6.8.9.10.11.12.13.14.15.16.17.19.21.22.25.26.27.28.29.30.31.33.34
ENST00000413936_90_90;0.1.2.3.4.5.6.8.9.10.11.12.13.14.15.16.17.19.21.22.25.26.27.28.29.30.31.33.34
ENST00000423646_90_90;0.1.2.3.4.5.6.8.9.10.11.12
ENST00000425780_90_90;0.1.2.3.4.5
ENST00000429179_90_90;0.1.2.3.4.5.6.8.9.10.11
ENST00000430490_90_90;0.1.2.3.4.5.6.8.9.10.11.12.13.14.15.16.17.19.21.22.25.26.27.28.29.30.31.33.34
ENST00000435251_90_90;17.19.21.28.29.30.31.32.33
ENST00000435861_90_90;0.1.2.3.4.5.6.7
ENST00000438930_90_90;0.1.2.3.4.5.6.7
ENST00000442516_90_90;0.1
ENST00000446600_90_90;11.12.13.14.15.16.17.19.21.22.25.26.27.28.29.30.31.33.34
ENST00000446820_90_90;0.1.2.3.4.5.6.8.9.10.11.12.13.14.15.16.17.19.21.28.29.30.31.33.34
ENST00000451769_90_90;0.1.2.3
ENST00000456590_90_90;0.1.2
ENST00000457529_90_90;0.1.2.3.4
ENSMUST00000005072_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.18.19.21.24.25.27.29.31.33.34
ENSMUST00000111142_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.18.19.21.24.25.27.28.29.31.33.34
ENSMUST00000111144_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.18.19.21.28.29.31.33.34
ENSMUST00000111145_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.18.19.21.28.29.31.33.34
ENSMUST00000125827_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.16.17.18.19.21.22.23
ENSMUST00000130345_90_90;0
ENSMUST00000199239_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13
