nucHom;degHom;tsm
1.0;1.0;1.0
0.451;0.524;0.488
1.0;1.0;1.0
1.0;1.0;1.0
0.555;0.81;0.683
0.301;0.588;0.445
0.99;0.933;0.962
0.99;0.933;0.962
0.549;0.778;0.663
0.037;0.067;0.052
0.108;0.133;0.12
0.771;0.733;0.752
0.273;0.467;0.37
0.159;0.067;0.113
0.854;0.733;0.793
0.61;0.733;0.671
0.451;0.524;0.488
1.0;1.0;1.0
0.451;0.524;0.488
0.451;0.524;0.488
0.896;0.714;0.805
0.063;0.19;0.127
0.453;0.588;0.52
0.453;0.588;0.52
0.9;0.765;0.833
0.0;0.0;0.0
0.0;0.0;0.0
0.413;0.5;0.457
0.054;0.176;0.115
0.098;0.077;0.087
0.49;0.714;0.602
0.241;0.412;0.327
1.0;1.0;1.0
0.451;0.524;0.488
1.0;1.0;1.0
1.0;1.0;1.0
0.508;0.75;0.629
0.306;0.611;0.459
0.99;0.933;0.962
0.99;0.933;0.962
0.501;0.7;0.601
0.037;0.067;0.052
0.108;0.133;0.12
0.771;0.733;0.752
0.273;0.467;0.37
0.159;0.067;0.113
0.854;0.733;0.793
0.61;0.733;0.671
1.0;1.0;1.0
0.451;0.524;0.488
1.0;1.0;1.0
1.0;1.0;1.0
0.508;0.75;0.629
0.306;0.611;0.459
0.99;0.933;0.962
0.99;0.933;0.962
0.501;0.7;0.601
0.037;0.067;0.052
0.108;0.133;0.12
0.771;0.733;0.752
0.273;0.467;0.37
0.159;0.067;0.113
0.854;0.733;0.793
0.61;0.733;0.671
0.555;0.81;0.683
0.896;0.714;0.805
0.508;0.75;0.629
0.508;0.75;0.629
1.0;1.0;1.0
0.155;0.458;0.306
0.5;0.7;0.6
0.5;0.7;0.6
0.994;0.95;0.972
0.019;0.05;0.035
0.054;0.1;0.077
0.389;0.55;0.47
0.138;0.35;0.244
0.08;0.05;0.065
0.432;0.55;0.491
0.308;0.55;0.429
0.301;0.588;0.445
0.063;0.19;0.127
0.306;0.611;0.459
0.306;0.611;0.459
0.155;0.458;0.306
1.0;1.0;1.0
0.292;0.533;0.412
0.292;0.533;0.412
0.148;0.4;0.274
0.123;0.111;0.117
0.356;0.222;0.289
0.212;0.538;0.375
0.904;0.778;0.841
0.0;0.0;0.0
0.156;0.333;0.244
0.47;0.667;0.569
0.99;0.933;0.962
0.453;0.588;0.52
0.99;0.933;0.962
0.99;0.933;0.962
0.5;0.7;0.6
0.292;0.533;0.412
1.0;1.0;1.0
1.0;1.0;1.0
0.504;0.714;0.609
0.037;0.067;0.052
