id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript52_ENSMUSG00000054036;null;transcript52_MGP-CAROLIEiJ-G0020234|1.0;null;0
transcript52_MGP-CAROLIEiJ-G0020234;null;transcript52_ENSMUSG00000054036|1.0&transcript64_ENSMUSG00000054036|1.0;null;0
transcript57_ENSMUSG00000054036;null;transcript48_MGP-PahariEiJ-G0020237|1.0&transcript8_ENSRNOG00000031503|1.0&transcript40_ENSRNOG00000031503|1.0&transcript54_ENSRNOG00000031503|1.0&transcript55_ENSRNOG00000031503|1.0&transcript41_ENSMUGG00000013649|1.0;null;0
transcript64_ENSMUSG00000054036;null;transcript52_MGP-CAROLIEiJ-G0020234|1.0&transcript49_ENSRNOG00000031503|1.0;null;0
transcript67_ENSMUSG00000054036;null;transcript9_MGP-CAROLIEiJ-G0020234|1.0;null;0
transcript9_MGP-CAROLIEiJ-G0020234;null;transcript67_ENSMUSG00000054036|1.0&transcript9_MGP-PahariEiJ-G0020237|1.0&transcript40_ENSRNOG00000031503|1.0;null;0
transcript9_MGP-PahariEiJ-G0020237;null;transcript9_MGP-CAROLIEiJ-G0020234|1.0&transcript49_ENSRNOG00000031503|0.714;null;0
transcript48_MGP-PahariEiJ-G0020237;null;transcript57_ENSMUSG00000054036|1.0&transcript54_ENSRNOG00000031503|1.0&transcript55_ENSRNOG00000031503|1.0;null;0
transcript8_ENSRNOG00000031503;null;transcript57_ENSMUSG00000054036|1.0;null;0
transcript40_ENSRNOG00000031503;null;transcript57_ENSMUSG00000054036|1.0&transcript9_MGP-CAROLIEiJ-G0020234|1.0&transcript41_ENSMUGG00000013649|1.0;null;0
transcript49_ENSRNOG00000031503;null;transcript64_ENSMUSG00000054036|1.0&transcript9_MGP-PahariEiJ-G0020237|0.714;null;0
transcript54_ENSRNOG00000031503;transcript55_ENSRNOG00000031503|1.0;transcript57_ENSMUSG00000054036|1.0&transcript48_MGP-PahariEiJ-G0020237|1.0;null;0
transcript55_ENSRNOG00000031503;transcript54_ENSRNOG00000031503|1.0;transcript57_ENSMUSG00000054036|1.0&transcript48_MGP-PahariEiJ-G0020237|1.0;null;0
transcript41_ENSMUGG00000013649;null;transcript57_ENSMUSG00000054036|1.0&transcript40_ENSRNOG00000031503|1.0;null;0
transcript62_MGP-CAROLIEiJ-G0020234;null;null;null;1
transcript63_MGP-CAROLIEiJ-G0020234;null;null;null;2
transcript7_MGP-PahariEiJ-G0020237;null;null;null;3
transcript53_ENSRNOG00000031503;null;null;null;4
