;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000023887_90_90;;
1;ENSCAFT00000023892_90_90;ENSCAFT00000043832_90_90:ENST00000430038_90_90:ENSMUST00000160574_90_90;0.7879999999999999:0.086:0.292
2;ENSCAFT00000043832_90_90;ENSCAFT00000023892_90_90:ENST00000430038_90_90:ENSMUST00000160574_90_90;0.7879999999999999:0.162:0.23
3;ENST00000292476_90_90;ENSMUST00000162244_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.721:0.907:0.805:0.718
4;ENST00000412686_90_90;;
5;ENST00000430038_90_90;ENSCAFT00000043832_90_90:ENSCAFT00000023892_90_90:ENSMUST00000160574_90_90;0.162:0.086:0.023
6;ENST00000436336_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.7879999999999999:0.907:0.721:0.784
7;ENST00000440514_90_90;;
8;ENST00000441580_90_90;ENSMUST00000160762_90_90;0.737
9;ENST00000451876_90_90;ENSMUST00000070487_90_90;0.758
10;ENST00000452047_90_90;;
11;ENSMUST00000070487_90_90;ENST00000451876_90_90;0.758
12;ENSMUST00000160422_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160629_90_90;0.907:0.805:0.721:0.903
13;ENSMUST00000160574_90_90;ENSCAFT00000043832_90_90:ENSCAFT00000023892_90_90:ENST00000430038_90_90;0.23:0.292:0.023
14;ENSMUST00000160629_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90;0.996:0.718:0.784:0.903
15;ENSMUST00000160762_90_90;ENST00000441580_90_90;0.737
16;ENSMUST00000162244_90_90;ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.721:0.7879999999999999:0.907:0.996
