nucHom;degHom;tsm
1.0;1.0;1.0
0.85;0.8;0.825
0.85;0.833;0.841
0.999;1.0;1.0
0.055;0.091;0.073
0.237;0.333;0.285
0.162;0.167;0.165
0.199;0.273;0.236
0.237;0.364;0.3
0.192;0.182;0.187
0.055;0.091;0.073
0.85;0.8;0.825
1.0;1.0;1.0
0.799;0.667;0.733
0.85;0.8;0.825
1.0;1.0;1.0
0.999;0.917;0.958
0.849;0.769;0.809
0.055;0.083;0.069
0.236;0.308;0.272
0.075;0.154;0.114
0.199;0.25;0.225
0.144;0.231;0.188
0.192;0.167;0.179
0.055;0.083;0.069
1.0;1.0;1.0
0.85;0.8;0.825
0.799;0.733;0.766
0.85;0.833;0.841
0.999;0.917;0.958
1.0;1.0;1.0
0.85;0.786;0.818
0.052;0.143;0.097
0.237;0.429;0.333
0.075;0.062;0.069
0.199;0.231;0.215
0.144;0.286;0.215
0.19;0.143;0.166
0.052;0.143;0.097
0.999;0.917;0.958
0.85;0.833;0.841
0.799;0.692;0.746
0.999;1.0;1.0
0.849;0.769;0.809
0.85;0.786;0.818
1.0;1.0;1.0
0.052;0.154;0.103
0.237;0.357;0.297
0.162;0.143;0.152
0.199;0.25;0.225
0.237;0.417;0.327
0.19;0.154;0.172
0.052;0.154;0.103
0.849;0.769;0.809
0.999;1.0;1.0
0.8;0.692;0.746
0.055;0.091;0.073
0.055;0.083;0.069
0.052;0.143;0.097
0.052;0.154;0.103
1.0;1.0;1.0
0.141;0.25;0.196
0.0;0.0;0.0
0.0;0.0;0.0
0.19;0.333;0.262
0.0;0.0;0.0
1.0;1.0;1.0
0.055;0.083;0.069
0.055;0.091;0.073
0.0;0.0;0.0
0.237;0.333;0.285
0.236;0.308;0.272
0.237;0.429;0.333
0.237;0.357;0.297
0.141;0.25;0.196
1.0;1.0;1.0
0.478;0.222;0.35
0.0;0.0;0.0
0.606;0.5;0.553
0.0;0.0;0.0
0.141;0.25;0.196
0.236;0.308;0.272
0.237;0.333;0.285
0.186;0.231;0.209
0.162;0.167;0.165
0.075;0.154;0.114
0.075;0.062;0.069
0.162;0.143;0.152
0.0;0.0;0.0
0.478;0.222;0.35
1.0;1.0;1.0
0.0;0.0;0.0
0.68;0.286;0.483
0.0;0.0;0.0
0.0;0.0;0.0
0.075;0.154;0.114
0.162;0.167;0.165
0.08;0.167;0.123
0.199;0.273;0.236
0.199;0.25;0.225
0.199;0.231;0.215
0.199;0.25;0.225
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.696;0.2;0.448
0.0;0.0;0.0
0.199;0.25;0.225
0.199;0.273;0.236
0.211;0.273;0.242
0.237;0.364;0.3
0.144;0.231;0.188
0.144;0.286;0.215
0.237;0.417;0.327
0.19;0.333;0.262
0.606;0.5;0.553
0.68;0.286;0.483
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.19;0.333;0.262
0.144;0.231;0.188
0.237;0.364;0.3
0.094;0.154;0.124
0.192;0.182;0.187
0.192;0.167;0.179
0.19;0.143;0.166
0.19;0.154;0.172
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.696;0.2;0.448
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.194;0.167;0.18
0.194;0.182;0.188
0.205;0.182;0.194
0.055;0.091;0.073
0.055;0.083;0.069
0.052;0.143;0.097
0.052;0.154;0.103
1.0;1.0;1.0
0.141;0.25;0.196
0.0;0.0;0.0
0.0;0.0;0.0
0.19;0.333;0.262
0.0;0.0;0.0
1.0;1.0;1.0
0.055;0.083;0.069
0.055;0.091;0.073
0.0;0.0;0.0
0.85;0.8;0.825
1.0;1.0;1.0
0.999;0.917;0.958
0.849;0.769;0.809
0.055;0.083;0.069
0.236;0.308;0.272
0.075;0.154;0.114
0.199;0.25;0.225
0.144;0.231;0.188
0.194;0.167;0.18
0.055;0.083;0.069
1.0;1.0;1.0
0.85;0.8;0.825
0.799;0.733;0.766
1.0;1.0;1.0
0.85;0.8;0.825
0.85;0.833;0.841
0.999;1.0;1.0
0.055;0.091;0.073
0.237;0.333;0.285
0.162;0.167;0.165
0.199;0.273;0.236
0.237;0.364;0.3
0.194;0.182;0.188
0.055;0.091;0.073
0.85;0.8;0.825
1.0;1.0;1.0
0.799;0.667;0.733
0.799;0.667;0.733
0.799;0.733;0.766
0.799;0.692;0.746
0.8;0.692;0.746
0.0;0.0;0.0
0.186;0.231;0.209
0.08;0.167;0.123
0.211;0.273;0.242
0.094;0.154;0.124
0.205;0.182;0.194
0.0;0.0;0.0
0.799;0.733;0.766
0.799;0.667;0.733
1.0;1.0;1.0
