nucHom;degHom;tsm
1.0;1.0;1.0
0.82;0.909;0.865
0.82;0.909;0.865
0.65;0.727;0.689
0.184;0.364;0.274
0.809;0.818;0.814
0.217;0.182;0.2
0.217;0.182;0.2
0.296;0.455;0.376
0.82;0.909;0.865
1.0;1.0;1.0
0.879;0.789;0.834
0.868;0.684;0.776
0.768;0.789;0.778
0.82;0.909;0.865
1.0;1.0;1.0
0.873;0.875;0.874
0.76;0.733;0.746
0.248;0.294;0.271
0.863;0.75;0.806
0.335;0.2;0.268
0.335;0.2;0.268
0.365;0.533;0.449
0.846;0.875;0.861
0.754;0.909;0.832
0.827;0.833;0.83
0.817;0.75;0.783
0.706;0.818;0.762
0.82;0.909;0.865
0.873;0.875;0.874
1.0;1.0;1.0
0.634;0.625;0.629
0.281;0.294;0.287
0.988;0.867;0.927
0.211;0.125;0.168
0.211;0.125;0.168
0.414;0.533;0.474
0.956;0.875;0.915
0.818;0.833;0.825
0.913;0.917;0.915
0.903;0.833;0.868
0.772;0.75;0.761
0.65;0.727;0.689
0.76;0.733;0.746
0.634;0.625;0.629
1.0;1.0;1.0
0.013;0.059;0.036
0.641;0.714;0.677
0.441;0.273;0.357
0.441;0.273;0.357
0.125;0.267;0.196
0.615;0.625;0.62
0.598;0.727;0.662
0.656;0.667;0.661
0.663;0.727;0.695
0.535;0.636;0.586
0.184;0.364;0.274
0.248;0.294;0.271
0.281;0.294;0.287
0.013;0.059;0.036
1.0;1.0;1.0
0.269;0.176;0.223
0.0;0.0;0.0
0.0;0.0;0.0
0.657;0.5;0.579
0.271;0.294;0.282
0.184;0.364;0.274
0.204;0.333;0.269
0.193;0.25;0.222
0.236;0.4;0.318
0.809;0.818;0.814
0.863;0.75;0.806
0.988;0.867;0.927
0.641;0.714;0.677
0.269;0.176;0.223
1.0;1.0;1.0
0.214;0.143;0.178
0.214;0.143;0.178
0.402;0.4;0.401
0.944;0.75;0.847
0.808;0.75;0.779
0.902;0.833;0.867
0.913;0.909;0.911
0.761;0.667;0.714
0.217;0.182;0.2
0.335;0.2;0.268
0.211;0.125;0.168
0.441;0.273;0.357
0.0;0.0;0.0
0.214;0.143;0.178
1.0;1.0;1.0
1.0;1.0;1.0
0.0;0.0;0.0
0.205;0.125;0.165
0.2;0.182;0.191
0.219;0.167;0.193
0.222;0.182;0.202
0.097;0.091;0.094
0.217;0.182;0.2
0.335;0.2;0.268
0.211;0.125;0.168
0.441;0.273;0.357
0.0;0.0;0.0
0.214;0.143;0.178
1.0;1.0;1.0
1.0;1.0;1.0
0.0;0.0;0.0
0.205;0.125;0.165
0.2;0.182;0.191
0.219;0.167;0.193
0.222;0.182;0.202
0.097;0.091;0.094
0.296;0.455;0.376
0.365;0.533;0.449
0.414;0.533;0.474
0.125;0.267;0.196
0.657;0.5;0.579
0.402;0.4;0.401
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.4;0.533;0.467
0.297;0.455;0.376
0.329;0.417;0.373
0.318;0.333;0.326
0.38;0.5;0.44
0.82;0.909;0.865
0.846;0.875;0.861
0.956;0.875;0.915
0.615;0.625;0.62
0.271;0.294;0.282
0.944;0.75;0.847
0.205;0.125;0.165
0.205;0.125;0.165
0.4;0.533;0.467
1.0;1.0;1.0
0.792;0.909;0.851
0.873;0.833;0.853
0.863;0.75;0.806
0.746;0.818;0.782
1.0;1.0;1.0
0.754;0.909;0.832
0.818;0.833;0.825
0.598;0.727;0.662
0.184;0.364;0.274
0.808;0.75;0.779
0.2;0.182;0.191
0.2;0.182;0.191
0.297;0.455;0.376
0.792;0.909;0.851
1.0;1.0;1.0
0.857;0.714;0.785
0.846;0.619;0.732
0.752;0.75;0.751
0.879;0.789;0.834
0.827;0.833;0.83
0.913;0.917;0.915
0.656;0.667;0.661
0.204;0.333;0.269
0.902;0.833;0.867
0.219;0.167;0.193
0.219;0.167;0.193
0.329;0.417;0.373
0.873;0.833;0.853
0.857;0.714;0.785
1.0;1.0;1.0
0.988;0.875;0.931
0.854;0.824;0.839
0.868;0.684;0.776
0.817;0.75;0.783
0.903;0.833;0.868
0.663;0.727;0.695
0.193;0.25;0.222
0.913;0.909;0.911
0.222;0.182;0.202
0.222;0.182;0.202
0.318;0.333;0.326
0.863;0.75;0.806
0.846;0.619;0.732
0.988;0.875;0.931
1.0;1.0;1.0
0.842;0.706;0.774
0.768;0.789;0.778
0.706;0.818;0.762
0.772;0.75;0.761
0.535;0.636;0.586
0.236;0.4;0.318
0.761;0.667;0.714
0.097;0.091;0.094
0.097;0.091;0.094
0.38;0.5;0.44
0.746;0.818;0.782
0.752;0.75;0.751
0.854;0.824;0.839
0.842;0.706;0.774
1.0;1.0;1.0
