id_transcript;block_sequence
ENSCAFT00000011068_90_90;0.1.4.5.6.7.9.11
ENST00000361272_90_90;0.1.4.5.6.7.9.11
ENST00000518021_90_90;0.1.2
ENST00000518541_90_90;7.11
ENST00000519918_90_90;1.4.5.6.7.8
ENST00000519954_90_90;0.1.3
ENST00000520178_90_90;0.1.4
ENST00000523917_90_90;0.1.4.5.6.7.9.10
ENST00000524358_90_90;0.1.4.5
ENST00000628418_90_90;0.1.3
ENSMUST00000034012_90_90;0.1.4.5.6.7.9.11
ENSMUST00000132032_90_90;0.1.4.5.6.7.9.11
ENSMUST00000135269_90_90;0.1.4.5.6.7.11
ENSMUST00000149992_90_90;0.1.4.5.6.7.9.11
