id_transcript;id_gene
ENSBTAT00000008169_98;ENSBTAG00000006222_98
ENSBTAT00000008170_98;ENSBTAG00000006222_98
ENSBTAT00000076561_98;ENSBTAG00000006222_98
ENSBTAT00000086058_98;ENSBTAG00000006222_98
ENSCAFT00000012380_98;ENSCAFG00000007742_98
ENSCAFT00000069579_98;ENSCAFG00000007742_98
ENSCAFT00000076101_98;ENSCAFG00000007742_98
ENSCAFT00000078910_98;ENSCAFG00000007742_98
ENSCAFT00000080651_98;ENSCAFG00000007742_98
ENSCAFT00020012376_98;ENSCAFG00020008640_98
ENSCAFT00020012381_98;ENSCAFG00020008640_98
ENSCAFT00020012390_98;ENSCAFG00020008640_98
ENST00000467072_98;ENSG00000114126_98
ENST00000467634_98;ENSG00000114126_98
ENST00000467667_98;ENSG00000114126_98
ENST00000474279_98;ENSG00000114126_98
ENST00000475734_98;ENSG00000114126_98
ENST00000477292_98;ENSG00000114126_98
ENST00000478006_98;ENSG00000114126_98
ENST00000479040_98;ENSG00000114126_98
ENST00000486111_98;ENSG00000114126_98
ENST00000487734_98;ENSG00000114126_98
ENST00000488107_98;ENSG00000114126_98
ENST00000489671_98;ENSG00000114126_98
ENST00000494358_98;ENSG00000114126_98
ENST00000494656_98;ENSG00000114126_98
ENST00000495310_98;ENSG00000114126_98
ENST00000497579_98;ENSG00000114126_98
ENST00000499676_98;ENSG00000114126_98
ENSGALT00000045629_98;ENSGALG00000025759_98
ENSGALT00000048439_98;ENSGALG00000025759_98
ENSGALT00000076898_98;ENSGALG00000025759_98
ENSGALT00000104323_98;ENSGALG00000025759_98
ENSGALT00000105033_98;ENSGALG00000025759_98
ENSMUST00000034982_98;ENSMUSG00000032411_98
ENSMUST00000165120_98;ENSMUSG00000032411_98
ENSMUST00000165768_98;ENSMUSG00000032411_98
ENSMUST00000179065_98;ENSMUSG00000032411_98
ENSMUST00000179416_98;ENSMUSG00000032411_98
ENSMUST00000185644_98;ENSMUSG00000032411_98
ENSMUST00000186609_98;ENSMUSG00000032411_98
ENSMUST00000188008_98;ENSMUSG00000032411_98
ENSMUST00000188750_98;ENSMUSG00000032411_98
ENSMUST00000188829_98;ENSMUSG00000032411_98
ENSMUST00000189606_98;ENSMUSG00000032411_98
ENSMUST00000190104_98;ENSMUSG00000032411_98
ENSMUST00000191133_98;ENSMUSG00000032411_98
