id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMPUG00000020072;null;null;null;0
transcript33_ENSCPOG00000024843;transcript17_ENSCPOG00000024843|1.0&transcript24_ENSCPOG00000024843|1.0;transcript10_ENSECAG00000007947|0.962&transcript17_ENSSTOG00000019743|0.945&transcript22_ENSMLUG00000027828|0.995&transcript9_ENSSTOG00000019743|0.945&transcript24_ENSCCNG00000000226|0.958&transcript9_ENSCCNG00000000226|0.958&transcript13_ENSMLUG00000027828|0.995;null;1
transcript17_ENSCPOG00000024843;transcript33_ENSCPOG00000024843|1.0&transcript24_ENSCPOG00000024843|1.0;transcript10_ENSECAG00000007947|0.962&transcript10_ENSMPUG00000020072|0.96&transcript9_ENSCCNG00000000226|0.958;null;1
transcript10_ENSECAG00000007947;null;transcript33_ENSCPOG00000024843|0.962&transcript17_ENSCPOG00000024843|0.962&transcript24_ENSCPOG00000024843|0.962;null;1
transcript10_ENSMPUG00000020072;null;transcript17_ENSCPOG00000024843|0.96&transcript17_ENSSTOG00000019743|0.908&transcript9_ENSSTOG00000019743|0.908;null;1
transcript20_ENSMPUG00000020072;transcript17_ENSMPUG00000020072|1.0;transcript22_ENSMLUG00000027828|0.957&transcript13_ENSMLUG00000027828|0.957;null;1
transcript17_ENSSTOG00000019743;transcript9_ENSSTOG00000019743|1.0;transcript33_ENSCPOG00000024843|0.945&transcript10_ENSMPUG00000020072|0.908&transcript24_ENSCPOG00000024843|0.945;null;1
transcript22_ENSMLUG00000027828;transcript13_ENSMLUG00000027828|1.0;transcript33_ENSCPOG00000024843|0.995&transcript20_ENSMPUG00000020072|0.957&transcript17_ENSECAG00000007947|0.961&transcript12_ENSECAG00000007947|0.961&transcript24_ENSCPOG00000024843|0.995&transcript17_ENSMPUG00000020072|0.957;null;1
transcript9_ENSSTOG00000019743;transcript17_ENSSTOG00000019743|1.0;transcript33_ENSCPOG00000024843|0.945&transcript10_ENSMPUG00000020072|0.908&transcript24_ENSCPOG00000024843|0.945;null;1
transcript17_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0;transcript22_ENSMLUG00000027828|0.961&transcript13_ENSMLUG00000027828|0.961;null;1
transcript12_ENSECAG00000007947;transcript17_ENSECAG00000007947|1.0;transcript22_ENSMLUG00000027828|0.961&transcript13_ENSMLUG00000027828|0.961;null;1
transcript24_ENSCCNG00000000226;transcript9_ENSCCNG00000000226|1.0;transcript33_ENSCPOG00000024843|0.958;null;1
transcript24_ENSCPOG00000024843;transcript33_ENSCPOG00000024843|1.0&transcript17_ENSCPOG00000024843|1.0;transcript10_ENSECAG00000007947|0.962&transcript17_ENSSTOG00000019743|0.945&transcript22_ENSMLUG00000027828|0.995&transcript9_ENSSTOG00000019743|0.945&transcript13_ENSMLUG00000027828|0.995;null;1
transcript9_ENSCCNG00000000226;transcript24_ENSCCNG00000000226|1.0;transcript33_ENSCPOG00000024843|0.958&transcript17_ENSCPOG00000024843|0.958;null;1
transcript17_ENSMPUG00000020072;transcript20_ENSMPUG00000020072|1.0;transcript22_ENSMLUG00000027828|0.957&transcript13_ENSMLUG00000027828|0.957;null;1
transcript13_ENSMLUG00000027828;transcript22_ENSMLUG00000027828|1.0;transcript33_ENSCPOG00000024843|0.995&transcript20_ENSMPUG00000020072|0.957&transcript17_ENSECAG00000007947|0.961&transcript12_ENSECAG00000007947|0.961&transcript24_ENSCPOG00000024843|0.995&transcript17_ENSMPUG00000020072|0.957;null;1
transcript22_ENSMPUG00000020072;null;transcript32_ENSCPOG00000024843|0.958;null;2
transcript32_ENSCPOG00000024843;null;transcript22_ENSMPUG00000020072|0.958;null;2
transcript23_ENSMPUG00000020072;null;transcript14_ENSMLUG00000027828|0.953;null;3
transcript14_ENSMLUG00000027828;null;transcript23_ENSMPUG00000020072|0.953;null;3
transcript24_ENSMPUG00000020072;null;null;null;4
transcript25_ENSMPUG00000020072;null;null;null;5
transcript9_ENSMLUG00000027828;null;null;null;6
transcript26_ENSSTOG00000019743;transcript7_ENSSTOG00000019743|0.982;transcript26_ENSCCNG00000000226|0.912;null;7
transcript7_ENSSTOG00000019743;transcript26_ENSSTOG00000019743|0.982;null;null;7
transcript26_ENSCCNG00000000226;null;transcript26_ENSSTOG00000019743|0.912;null;7
transcript7_ENSCCNG00000000226;null;null;null;8
transcript18_ENSCCNG00000000226;null;transcript18_ENSCPOG00000024843|0.962&transcript7_ENSCPOG00000024843|0.962;null;9
transcript18_ENSCPOG00000024843;transcript7_ENSCPOG00000024843|1.0;transcript18_ENSCCNG00000000226|0.962;null;9
transcript7_ENSCPOG00000024843;transcript18_ENSCPOG00000024843|1.0;transcript18_ENSCCNG00000000226|0.962;null;9
transcript9_ENSCPOG00000024843;null;null;null;10
