id_transcript;id_gene
ENSBTAT00000000322_98;ENSBTAG00000000256_98
ENSBTAT00000073140_98;ENSBTAG00000000256_98
ENSBTAT00000001533_98;ENSBTAG00000001152_98
ENSBTAT00000083339_98;ENSBTAG00000001152_98
ENSBTAT00000001534_98;ENSBTAG00000001153_98
ENSBTAT00000068906_98;ENSBTAG00000001153_98
ENSBTAT00000079758_98;ENSBTAG00000001153_98
ENSBTAT00000086441_98;ENSBTAG00000001153_98
ENSBTAT00000004593_98;ENSBTAG00000003532_98
ENSBTAT00000069289_98;ENSBTAG00000003532_98
ENSBTAT00000072778_98;ENSBTAG00000003532_98
ENSBTAT00000075126_98;ENSBTAG00000003532_98
ENSBTAT00000082215_98;ENSBTAG00000003532_98
ENSBTAT00000037963_98;ENSBTAG00000015580_98
ENSBTAT00000078486_98;ENSBTAG00000015580_98
ENSBTAT00000003167_98;ENSBTAG00000031363_98
ENSBTAT00000074330_98;ENSBTAG00000031363_98
ENSBTAT00000075099_98;ENSBTAG00000031363_98
ENSBTAT00000079511_98;ENSBTAG00000031363_98
ENSCAFT00000002282_98;ENSCAFG00000001462_98
ENSCAFT00000089048_98;ENSCAFG00000001462_98
ENSCAFT00000002285_98;ENSCAFG00000001534_98
ENSCAFT00000002416_98;ENSCAFG00000001534_98
ENSCAFT00000071887_98;ENSCAFG00000001534_98
ENSCAFT00000027902_98;ENSCAFG00000017589_98
ENSCAFT00000046938_98;ENSCAFG00000017589_98
ENSCAFT00000030660_98;ENSCAFG00000019293_98
ENSCAFT00000065833_98;ENSCAFG00000019293_98
ENSCAFT00000069296_98;ENSCAFG00000019293_98
ENSCAFT00000073051_98;ENSCAFG00000019293_98
ENSCAFT00000092835_98;ENSCAFG00000019293_98
ENSCAFT00000030664_98;ENSCAFG00000019300_98
ENSCAFT00000037347_98;ENSCAFG00000024132_98
ENSCAFT00020010500_98;ENSCAFG00020007321_98
ENSCAFT00020026700_98;ENSCAFG00020018228_98
ENSCAFT00020026705_98;ENSCAFG00020018233_98
ENSCAFT00020026716_98;ENSCAFG00020018242_98
ENSCAFT00020035346_98;ENSCAFG00020023903_98
ENSCAFT00020036206_98;ENSCAFG00020023935_98
ENSCAFT00020036217_98;ENSCAFG00020023935_98
ENSCAFT00020036282_98;ENSCAFG00020023935_98
ENSCAFT00020036354_98;ENSCAFG00020023935_98
ENSCAFT00020036355_98;ENSCAFG00020023935_98
ENST00000262953_98;ENSG00000065717_98
ENST00000426948_98;ENSG00000065717_98
ENST00000443826_98;ENSG00000065717_98
ENST00000455444_98;ENSG00000065717_98
ENST00000586422_98;ENSG00000065717_98
ENST00000587137_98;ENSG00000065717_98
ENST00000589364_98;ENSG00000065717_98
ENST00000590536_98;ENSG00000065717_98
ENST00000591457_98;ENSG00000065717_98
ENST00000591529_98;ENSG00000065717_98
ENST00000592584_98;ENSG00000065717_98
ENST00000246112_98;ENSG00000104953_98
ENST00000452088_98;ENSG00000104953_98
ENST00000453329_98;ENSG00000104953_98
ENST00000482627_98;ENSG00000104953_98
ENST00000221561_98;ENSG00000104964_98
ENST00000327141_98;ENSG00000104964_98
ENST00000585557_98;ENSG00000104964_98
ENST00000586742_98;ENSG00000104964_98
ENST00000586839_98;ENSG00000104964_98
ENST00000265284_98;ENSG00000106829_98
ENST00000376537_98;ENSG00000106829_98
ENST00000376544_98;ENSG00000106829_98
ENST00000376552_98;ENSG00000106829_98
ENST00000414465_98;ENSG00000106829_98
ENST00000417836_98;ENSG00000106829_98
ENST00000425506_98;ENSG00000106829_98
ENST00000428713_98;ENSG00000106829_98
ENST00000435650_98;ENSG00000106829_98
ENST00000461758_98;ENSG00000106829_98
ENST00000462803_98;ENSG00000106829_98
ENST00000467142_98;ENSG00000106829_98
ENST00000470872_98;ENSG00000106829_98
ENST00000490347_98;ENSG00000106829_98
ENST00000496114_98;ENSG00000106829_98
ENST00000317509_98;ENSG00000140332_98
ENST00000440567_98;ENSG00000140332_98
ENST00000451782_98;ENSG00000140332_98
ENST00000537387_98;ENSG00000140332_98
ENST00000539550_98;ENSG00000140332_98
ENST00000557907_98;ENSG00000140332_98
ENST00000557919_98;ENSG00000140332_98
ENST00000557984_98;ENSG00000140332_98
ENST00000557997_98;ENSG00000140332_98
ENST00000558201_98;ENSG00000140332_98
ENST00000558379_98;ENSG00000140332_98
ENST00000558939_98;ENSG00000140332_98
ENST00000559048_98;ENSG00000140332_98
ENST00000559191_98;ENSG00000140332_98
ENST00000559929_98;ENSG00000140332_98
ENST00000560525_98;ENSG00000140332_98
ENST00000560589_98;ENSG00000140332_98
ENST00000560939_98;ENSG00000140332_98
ENST00000561453_98;ENSG00000140332_98
ENST00000627388_98;ENSG00000140332_98
ENST00000376463_98;ENSG00000196781_98
ENST00000376484_98;ENSG00000196781_98
ENST00000376499_98;ENSG00000196781_98
ENST00000418319_98;ENSG00000196781_98
ENST00000561754_98;ENSG00000260734_98
ENSGALT00000013179_98;ENSGALG00000008120_98
ENSGALT00000020536_98;ENSGALG00000012575_98
ENSGALT00000051743_98;ENSGALG00000012575_98
ENSGALT00000052862_98;ENSGALG00000012575_98
