id_transcript;id_transcript;orthologs
ENSCAFT00000032063_90_90;ENSCAFT00000032063_90_90;null
ENSCAFT00000047065_90_90;ENSCAFT00000047065_90_90;null
ENSCAFT00000050191_90_90;ENSCAFT00000050191_90_90;null
ENST00000260506_90_90;ENST00000260506_90_90;ENSMUST00000162409_90_90
ENST00000271234_90_90;ENST00000271234_90_90;null
ENST00000370253_90_90;ENST00000370253_90_90;null
ENST00000424449_90_90;ENST00000424449_90_90;ENSMUST00000197259_90_90
ENST00000604705_90_90;ENST00000604705_90_90;ENSMUST00000162947_90_90
ENSMUST00000162409_90_90;ENSMUST00000162409_90_90;ENST00000260506_90_90
ENSMUST00000162947_90_90;ENSMUST00000162947_90_90;ENST00000604705_90_90
ENSMUST00000197259_90_90;ENSMUST00000197259_90_90;ENST00000424449_90_90
