id_transcript;id_gene
ENSCAFT00000018772_90_90;ENSCAFG00000011774_90
ENST00000333957_90_90;ENSG00000111731_90
ENST00000396028_90_90;ENSG00000111731_90
ENST00000446597_90_90;ENSG00000111731_90
ENST00000535555_90_90;ENSG00000111731_90
ENST00000536386_90_90;ENSG00000111731_90
ENST00000539615_90_90;ENSG00000111731_90
ENST00000542676_90_90;ENSG00000111731_90
ENST00000542683_90_90;ENSG00000111731_90
ENST00000545552_90_90;ENSG00000111731_90
ENSMUST00000087485_90_90;ENSMUSG00000030279_90
ENSMUST00000111758_90_90;ENSMUSG00000030279_90
ENSMUST00000171349_90_90;ENSMUSG00000030279_90
ENSMUST00000203187_90_90;ENSMUSG00000030279_90
ENSMUST00000203673_90_90;ENSMUSG00000030279_90
ENSMUST00000204043_90_90;ENSMUSG00000030279_90
ENSMUST00000204140_90_90;ENSMUSG00000030279_90
ENSMUST00000204655_90_90;ENSMUSG00000030279_90
ENSMUST00000205119_90_90;ENSMUSG00000030279_90
