id_transcript;block_sequence
ENSCAFT00000032187_90_90;0.1.2.3.4.5.6.8.9.10.11.12.15.19.20.21.22.24.25.26.27.29.30.32.34.35.36
ENST00000299980_90_90;0.1.2.3.4.5.6.8.9.10.11.14.15.19.20.21.23.24.25.26.28.29.31.32.33.35.36
ENST00000393512_90_90;0.1.2.3.4.5.6.8.9.10.11.14.15.17.19.20.21.23.24.25.26.28.29.31.32.33.35.36
ENST00000450149_90_90;0.1.2.3.4.5.6.7
ENST00000563104_90_90;0.1.2.3.4.5
ENST00000563259_90_90;0.1.2.3.4.5.6.8.9.10
ENST00000564155_90_90;9.36
ENST00000565009_90_90;0.1.2.3.4.5.6.8.9.10.11.12.13.18
ENST00000565412_90_90;0.1.2
ENST00000566179_90_90;21.25
ENST00000567583_90_90;0.1.2.3
ENST00000568327_90_90;0.1.2.3.4.5.6.8.9.10.11.14.15.16.19
ENST00000569185_90_90;0.1.2.3.4
ENST00000569748_90_90;0.1.2.3.4.5.6.8.9.10.11.14.15.19.20.21.23.24.25.26.28.29.31.32.33.35.36
ENST00000569975_90_90;0.1
ENST00000570017_90_90;0
ENSMUST00000034171_90_90;0.1.2.3.4.5.6.8.9.10.11.12.15.19.20.21.22.24.25.26.27.29.30.32.34.35.36
ENSMUST00000093157_90_90;0.1.2.3.4.5.6.8.9.10.11.12.15.17.19.20.21.22.24.25.26.27.29.30.32.34.35.36
ENSMUST00000179104_90_90;37
