nucHom;degHom;tsm
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.901;0.6;0.75
0.901;0.6;0.75
0.078;0.1;0.089
0.901;0.6;0.75
1.0;1.0;1.0
0.901;0.6;0.75
0.026;0.2;0.113
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.0;0.0;0.0
0.005;0.1;0.053
0.102;0.4;0.251
0.081;0.3;0.191
0.074;0.2;0.137
0.177;0.6;0.388
0.187;0.5;0.344
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.0;0.0;0.0
0.0;0.0;0.0
0.113;0.667;0.39
0.09;0.5;0.295
0.0;0.0;0.0
0.078;0.2;0.139
0.208;0.833;0.52
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.0;0.0;0.0
0.0;0.0;0.0
0.113;0.667;0.39
0.09;0.5;0.295
0.0;0.0;0.0
0.078;0.2;0.139
0.208;0.833;0.52
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.0;0.0;0.0
0.0;0.0;0.0
0.113;0.667;0.39
0.09;0.5;0.295
0.0;0.0;0.0
0.078;0.2;0.139
0.208;0.833;0.52
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.0;0.0;0.0
0.0;0.0;0.0
0.113;0.667;0.39
0.09;0.5;0.295
0.0;0.0;0.0
0.078;0.2;0.139
0.208;0.833;0.52
0.078;0.1;0.089
0.086;0.167;0.127
0.086;0.167;0.127
0.086;0.167;0.127
0.086;0.167;0.127
1.0;1.0;1.0
0.086;0.167;0.127
0.078;0.1;0.089
0.086;0.167;0.127
0.0;0.0;0.0
0.078;0.1;0.089
0.086;0.167;0.127
0.086;0.167;0.127
0.078;0.1;0.089
0.078;0.1;0.089
0.0;0.0;0.0
0.0;0.0;0.0
0.762;0.25;0.506
0.956;0.333;0.644
0.0;0.0;0.0
0.44;0.167;0.303
0.416;0.2;0.308
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.0;0.0;0.0
0.0;0.0;0.0
0.113;0.667;0.39
0.09;0.5;0.295
0.0;0.0;0.0
0.078;0.2;0.139
0.208;0.833;0.52
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.901;0.6;0.75
0.901;0.6;0.75
0.078;0.1;0.089
0.901;0.6;0.75
1.0;1.0;1.0
0.901;0.6;0.75
0.026;0.2;0.113
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.0;0.0;0.0
0.005;0.1;0.053
0.102;0.4;0.251
0.081;0.3;0.191
0.074;0.2;0.137
0.177;0.6;0.388
0.187;0.5;0.344
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.0;0.0;0.0
0.0;0.0;0.0
0.113;0.667;0.39
0.09;0.5;0.295
0.0;0.0;0.0
0.078;0.2;0.139
0.208;0.833;0.52
0.026;0.2;0.113
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.026;0.2;0.113
0.0;0.0;0.0
1.0;1.0;1.0
0.026;0.2;0.113
0.0;0.0;0.0
0.0;0.0;0.0
0.026;0.2;0.113
0.026;0.2;0.113
0.0;0.0;0.0
0.19;0.5;0.345
0.0;0.0;0.0
0.0;0.0;0.0
0.266;0.333;0.299
0.148;0.333;0.24
0.0;0.0;0.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.901;0.6;0.75
0.901;0.6;0.75
0.078;0.1;0.089
0.901;0.6;0.75
1.0;1.0;1.0
0.901;0.6;0.75
0.026;0.2;0.113
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.0;0.0;0.0
0.005;0.1;0.053
0.102;0.4;0.251
0.081;0.3;0.191
0.073;0.167;0.12
0.177;0.6;0.388
0.187;0.5;0.344
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
0.901;0.6;0.75
0.901;0.6;0.75
0.0;0.0;0.0
0.0;0.0;0.0
0.113;0.667;0.39
0.09;0.5;0.295
0.0;0.0;0.0
0.078;0.2;0.139
0.208;0.833;0.52
0.901;0.6;0.75
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.086;0.167;0.127
1.0;1.0;1.0
0.901;0.6;0.75
1.0;1.0;1.0
0.0;0.0;0.0
0.901;0.6;0.75
