;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000023830_90_90;ENST00000318386_90_90:ENSMUST00000101354_90_90:ENSMUST00000057551_90_90:ENST00000489418_90_90;0.737:0.684:0.737:0.722
1;ENST00000318386_90_90;ENSCAFT00000023830_90_90:ENSMUST00000101354_90_90:ENSMUST00000057551_90_90:ENST00000489418_90_90;0.737:0.65:0.7:0.882
2;ENST00000429429_90_90;;
3;ENST00000480936_90_90;;
4;ENST00000483348_90_90;;
5;ENST00000488267_90_90;;
6;ENST00000489418_90_90;ENSCAFT00000023830_90_90:ENST00000318386_90_90:ENSMUST00000101354_90_90:ENSMUST00000057551_90_90;0.722:0.882:0.632:0.684
7;ENSMUST00000057551_90_90;ENSCAFT00000023830_90_90:ENST00000318386_90_90:ENSMUST00000101354_90_90:ENST00000489418_90_90;0.737:0.7:0.941:0.684
8;ENSMUST00000075670_90_90;;
9;ENSMUST00000101354_90_90;ENSCAFT00000023830_90_90:ENST00000318386_90_90:ENSMUST00000057551_90_90:ENST00000489418_90_90;0.684:0.65:0.941:0.632
10;ENSMUST00000139518_90_90;;
11;ENSMUST00000151081_90_90;;
