nucHom;degHom;tsm
1.0;1.0;1.0
1.0;1.0;1.0
0.745;0.5;0.623
0.998;0.75;0.874
1.0;1.0;1.0
0.998;0.75;0.874
0.998;0.75;0.874
1.0;1.0;1.0
1.0;1.0;1.0
0.743;0.5;0.621
0.995;0.667;0.831
1.0;1.0;1.0
0.995;0.667;0.831
0.995;0.667;0.831
0.745;0.5;0.623
0.743;0.5;0.621
1.0;1.0;1.0
0.746;0.75;0.748
0.743;0.5;0.621
0.746;0.75;0.748
0.746;0.75;0.748
0.998;0.75;0.874
0.995;0.667;0.831
0.746;0.75;0.748
1.0;1.0;1.0
0.995;0.667;0.831
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.743;0.5;0.621
0.995;0.667;0.831
1.0;1.0;1.0
0.995;0.667;0.831
0.995;0.667;0.831
0.998;0.75;0.874
0.995;0.667;0.831
0.746;0.75;0.748
1.0;1.0;1.0
0.995;0.667;0.831
1.0;1.0;1.0
1.0;1.0;1.0
0.998;0.75;0.874
0.995;0.667;0.831
0.746;0.75;0.748
1.0;1.0;1.0
0.995;0.667;0.831
1.0;1.0;1.0
1.0;1.0;1.0
