nucHom;degHom;tsm
1.0;1.0;1.0
0.998;0.938;0.968
0.889;0.875;0.882
0.244;0.188;0.216
0.993;0.833;0.913
0.103;0.417;0.26
0.883;0.75;0.817
0.998;0.938;0.968
1.0;1.0;1.0
0.891;0.938;0.914
0.24;0.111;0.175
0.991;0.75;0.871
0.104;0.455;0.28
0.881;0.667;0.774
0.889;0.875;0.882
0.891;0.938;0.914
1.0;1.0;1.0
0.269;0.118;0.194
0.881;0.667;0.774
0.116;0.5;0.308
0.99;0.727;0.859
0.244;0.188;0.216
0.24;0.111;0.175
0.269;0.118;0.194
1.0;1.0;1.0
0.245;0.2;0.223
0.0;0.0;0.0
0.275;0.222;0.248
0.993;0.833;0.913
0.991;0.75;0.871
0.881;0.667;0.774
0.245;0.2;0.223
1.0;1.0;1.0
0.096;0.231;0.164
0.889;0.9;0.895
0.103;0.417;0.26
0.104;0.455;0.28
0.116;0.5;0.308
0.0;0.0;0.0
0.096;0.231;0.164
1.0;1.0;1.0
0.108;0.25;0.179
0.883;0.75;0.817
0.881;0.667;0.774
0.99;0.727;0.859
0.275;0.222;0.248
0.889;0.9;0.895
0.108;0.25;0.179
1.0;1.0;1.0
