id_transcript;id_transcript;orthologs
ENSCAFT00000017682_90_90;ENSCAFT00000017682_90_90;ENST00000395275_90_90
ENST00000329008_90_90;ENST00000329008_90_90;ENSMUST00000111287_90_90:ENSMUST00000111288_90_90
ENST00000395275_90_90;ENST00000395275_90_90;ENSCAFT00000017682_90_90
ENST00000395276_90_90;ENST00000395276_90_90;ENSMUST00000111287_90_90:ENSMUST00000111288_90_90
ENST00000405452_90_90;ENST00000405452_90_90;null
ENST00000431984_90_90;ENST00000431984_90_90;ENSMUST00000111287_90_90:ENSMUST00000111288_90_90
ENST00000446128_90_90;ENST00000446128_90_90;null
ENSMUST00000086029_90_90;ENSMUST00000086029_90_90;null
ENSMUST00000111287_90_90;ENSMUST00000111287_90_90;ENST00000329008_90_90:ENST00000395276_90_90:ENST00000431984_90_90
ENSMUST00000111288_90_90;ENSMUST00000111288_90_90;ENST00000329008_90_90:ENST00000395276_90_90:ENST00000431984_90_90
ENSMUST00000141131_90_90;ENSMUST00000141131_90_90;null
ENSMUST00000202728_90_90;ENSMUST00000202728_90_90;null
