;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000027066_90_90;ENST00000586534_90_90:ENSMUST00000109761_90_90;0.97:0.97
1;ENST00000316856_90_90;ENSMUST00000003911_90_90;1.0
2;ENST00000586375_90_90;;
3;ENST00000586534_90_90;ENSCAFT00000027066_90_90:ENSMUST00000109761_90_90;0.97:1.0
4;ENST00000590881_90_90;ENSMUST00000144675_90_90;0.557
5;ENST00000591499_90_90;ENST00000593114_90_90;0.655
6;ENST00000592268_90_90;ENSMUST00000128035_90_90;0.861
7;ENST00000593114_90_90;ENST00000591499_90_90;0.655
8;ENSMUST00000003911_90_90;ENST00000316856_90_90;1.0
9;ENSMUST00000109761_90_90;ENSCAFT00000027066_90_90:ENST00000586534_90_90;0.97:1.0
10;ENSMUST00000128035_90_90;ENST00000592268_90_90;0.861
11;ENSMUST00000144675_90_90;ENST00000590881_90_90;0.557
