;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000015568_90_90;ENSMUST00000043526_90_90:ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSMUST00000098519_90_90:ENST00000427738_90_90;0.898:0.873:0.841:0.841:0.873
1;ENST00000311559_90_90;ENSMUST00000043526_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90:ENST00000427738_90_90;0.8490000000000001:0.851:0.873:0.851:1.0
2;ENST00000398568_90_90;ENSMUST00000211554_90_90:ENST00000564326_90_90:ENSMUST00000109626_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90;0.892:1.0:0.892:1.0:0.892
3;ENST00000427738_90_90;ENSMUST00000043526_90_90:ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90;0.8490000000000001:1.0:0.851:0.873:0.851
4;ENST00000562884_90_90;ENST00000566024_90_90;0.516
5;ENST00000564326_90_90;ENSMUST00000211554_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90;0.892:1.0:0.892:1.0:0.892
6;ENST00000564634_90_90;;
7;ENST00000566024_90_90;ENST00000562884_90_90;0.516
8;ENST00000566206_90_90;;
9;ENST00000566679_90_90;ENST00000569681_90_90;0.524
10;ENST00000568704_90_90;ENSMUST00000209206_90_90;0.883
11;ENST00000569418_90_90;ENSMUST00000211554_90_90:ENST00000564326_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90:ENSMUST00000209559_90_90;0.892:1.0:1.0:0.892:0.892
12;ENST00000569681_90_90;ENST00000566679_90_90;0.524
13;ENSMUST00000043526_90_90;ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90:ENST00000427738_90_90;0.8490000000000001:0.872:0.898:0.872:0.8490000000000001
14;ENSMUST00000098519_90_90;ENSMUST00000043526_90_90:ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90:ENST00000427738_90_90;0.872:0.851:1.0:0.841:0.851
15;ENSMUST00000109626_90_90;ENSMUST00000211554_90_90:ENST00000564326_90_90:ENST00000398568_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90;1.0:0.892:0.892:0.892:1.0
16;ENSMUST00000209206_90_90;ENST00000568704_90_90;0.883
17;ENSMUST00000209532_90_90;ENSMUST00000043526_90_90:ENST00000311559_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90:ENST00000427738_90_90;0.872:0.851:0.841:1.0:0.851
18;ENSMUST00000209559_90_90;ENSMUST00000211554_90_90:ENST00000564326_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90:ENST00000569418_90_90;1.0:0.892:0.892:1.0:0.892
19;ENSMUST00000211554_90_90;ENST00000564326_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90;0.892:0.892:1.0:0.892:1.0
