;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000014740_90_90;ENST00000638705_90_90:ENSMUST00000125716_90_90:ENST00000262493_90_90:ENSMUST00000034198_90_90;0.605:1.0:0.605:1.0
1;ENST00000262493_90_90;ENST00000638705_90_90:ENSMUST00000125716_90_90:ENSCAFT00000014740_90_90:ENSMUST00000034198_90_90;1.0:0.445:0.605:0.445
2;ENST00000262494_90_90;;
3;ENST00000562316_90_90;;
4;ENST00000563661_90_90;ENSMUST00000127900_90_90:ENST00000640893_90_90:ENSMUST00000137202_90_90;0.327:0.6779999999999999:0.225
5;ENST00000564727_90_90;ENSMUST00000142466_90_90;0.857
6;ENST00000568375_90_90;;
7;ENST00000569295_90_90;ENST00000570235_90_90;0.636
8;ENST00000570235_90_90;ENST00000569295_90_90;0.636
9;ENST00000638705_90_90;ENSMUST00000125716_90_90:ENST00000262493_90_90:ENSCAFT00000014740_90_90:ENSMUST00000034198_90_90;0.445:1.0:0.605:0.445
10;ENST00000639268_90_90;;
11;ENST00000639341_90_90;ENST00000640469_90_90;0.726
12;ENST00000639770_90_90;;
13;ENST00000640469_90_90;ENST00000639341_90_90;0.726
14;ENST00000640893_90_90;ENST00000563661_90_90:ENSMUST00000127900_90_90:ENSMUST00000137202_90_90;0.6779999999999999:0.24:0.179
15;ENSMUST00000034198_90_90;ENST00000638705_90_90:ENSMUST00000125716_90_90:ENST00000262493_90_90:ENSCAFT00000014740_90_90;0.445:1.0:0.445:1.0
16;ENSMUST00000125716_90_90;ENST00000638705_90_90:ENST00000262493_90_90:ENSCAFT00000014740_90_90:ENSMUST00000034198_90_90;0.445:0.445:1.0:1.0
17;ENSMUST00000127900_90_90;ENST00000563661_90_90:ENST00000640893_90_90:ENSMUST00000137202_90_90;0.327:0.24:0.5579999999999999
18;ENSMUST00000137202_90_90;ENST00000563661_90_90:ENSMUST00000127900_90_90:ENST00000640893_90_90;0.225:0.5579999999999999:0.179
19;ENSMUST00000138659_90_90;;
20;ENSMUST00000142466_90_90;ENST00000564727_90_90;0.857
21;ENSMUST00000149530_90_90;;
